Shalom Khavarim (Heb),13500,שלוֹם חברים,"שלוֹם חברים, שלוֹם חברים, שלוֹם. להתראוֹת, להתראוֹת. שלוֹם."
Shalom Khavarim (Heb),13501,שלוֹם חברים,"שלוֹם חברים, שלוֹם חברים, שלוֹם. להתראוֹת, להתראוֹת. שלוֹם."
Shalom Rav (Heb),13509,שלום רב (עבֿרית),
Shalom Rav (Heb),13510,שלום רב (עבֿרית),
Shalom Rav (Heb),13508,שלום רב (עבֿרית),
Shalom Vetsedek (Heb),13513,שלום וצדק (עבֿרית),
Sham Al Shofat Nakhal (Heb),13523,שם על שפת הנחל (עבֿרית),
Sham Ba'akhu (Heb),13524,שם בּאחוּ,"שם בּאחוּ, שם בּאחוּ עמדה צפּוֹר יפֿה. ילד שוֹבב הרים אבן וזרק לה..."
Sham Be'erets Hemdot Avot (Heb),25617,שם בארץ המדת אבות (עבֿרית),שם בארץ המדת אבות
Sham Bimkom Arazim (Heb),13525,שם בּמקום ארזים (עבֿרית),
Shamil (Heb),13526,שׁאמיל (עבֿרית),
Shamra Nafshi (Heb),13529,שמרה נפשי (עבֿרית),
Shana Khadasha (Heb),23016,שנה חדשה,
Shana Khadasha (Heb),13530,שנה חדשה,
Shana Tova (Heb),23015,שנה טובה (עבֿרית),
Sharm El Sheikh (Heb),13545,שארמ אל שייך,
Sharm El Sheikh (Heb),20156,שארמ אל שייך,"למנצח שיר מזמוֹר, הריעוּ לה' כּל-סארץ. יקוּם אדוֹני, יפוּצוּ אוֹיביו"
Sharm El Sheikh (Heb),13543,שארמ אל שייך,
Sharm El Sheikh (Heb),13542,שארמ אל שייך,
Sharm El Sheikh (Heb),13541,שארמ אל שייך,
Sharm El Sheikh (Heb),13540,שארמ אל שייך,
Sharm El Sheikh (Heb),13544,שארמ אל שייך,
Sharm El Sheikh (Heb),13539,שארמ אל שייך,
Shaymea Kayl Bikhyays (Heb),13558,שומע קול בּכיות,
Shedemati,13559,שדמתּי,"שדמתּי, עם שׂחר זרעתּיה בּדמעה, תּפלתּ היוֹגב נשמעה."
Shedemati,20809,שדמתּי,"שדמתּי, עם שׂחר זרעתּיה בּדמעה, תּפלתּ היוֹגב נשמעה."
Shedemati,13563,שדמתּי,"שדמתּי, עם שׂחר זרעתּיה בּדמעה, תּפלתּ היוֹגב נשמעה."
Shedemati,13562,שדמתּי,"שדמתּי, עם שׂחר זרעתּיה בּדמעה, תּפלתּ היוֹגב נשמעה."
Shedemati,13560,שדמתּי,"שדמתּי, עם שׂחר זרעתּיה בּדמעה, תּפלתּ היוֹגב נשמעה."
Shedemati,13561,שדמתּי,"שדמתּי, עם שׂחר זרעתּיה בּדמעה, תּפלתּ היוֹגב נשמעה."
Shedemati,19180,שדמתּי,"שדמתּי, עם שׂחר זרעתּיה בּדמעה, תּפלתּ היוֹגב נשמעה."
Shedemati,25077,שדמתּי,"שדמתּי, עם שׂחר זרעתּיה בּדמעה, תּפלתּ היוֹגב נשמעה."
She'll Be Comin'...(Heb),13566,היא תּלבּש קסורודקה,"הי תּבוא עם פעז'מה כּשתּבוא,"
She'll Be Comin'...(Heb),13565,היא תּלבּש קסורודקה,"הי תּלבש קסןרודקה כּשתּבוא,"
Shebeshiflenu (Heb),13571,שבּשפלנו (עבֿרית),שבּשפלנו זכר לנו כּי לעלם חסדו...
Shehasholom Shelo (Heb),20701,שהשלום שלו (עבֿרית),
Sheikh Avreyk (Heb),13580,שיך אברק,"אדמה, אדמתי, רחוּמה עד מוֹתי, רוּח רב חרבוֹניך הרתּיח."
Sheikh Avreyk (Heb),13579,שיך אברק,"אדמה, אדמתי, רחוּמה עד מוֹתי, רוּח רב חרבוֹניך הרתּיח."
Sheikh Avreyk (Heb),13578,שיך אברק,"אדמה, אדמתי, רחוּמה עד מוֹתי, רוּח רב חרבוֹניך הרתּיח."
Sheleg Al Iri (Heb),21545,שלג על עירי (עבֿרית),
Shema And Ekhad (Heb),13615,שמע ואחד,שמע ישׂראל יהוֹה אלהינוּ יהוֹה אחד.
Shema Kolenyu,13619,שמע קולנו,שמע קולנו ה' אלקנו חוס ורחם עלינו וקבּל בּרחמים וברצון את...
Shema Kolenyu,27888,שמע קולנו,
Shema Kolenyu,13626,שמע קולנו,שמע קולנו ה' אלקנו חוס ורחם עלינו וקבּל בּרחמים וברצון את...
Shema Kolenyu,13623,שמע קולנו,שמע קולנו ה' אלקנו חוס ורחם עלינו וקבּל בּרחמים וברצון את...
Shema Kolenyu,13622,שמע קולנו,שמע קולנו ה' אלקנו חוס ורחם עלינו וקבּל בּרחמים וברצון את...
Shema Kolenyu,13625,שמע קולנו,"שמע קולנו יי אלהינו, חוס ורחם עלינו וקבּל בּרחמים וברצון את..."
Shema Kolenyu,13620,שמע קולנו,"שמע קולנו יי אלהינו, חוס ורחם עלינו וקבּל בּרחמים וברצון את..."
Shema Kolenyu,13618,שמע קולנו,שמע קולנו ה' אלקנו חוס ורחם עלינו וקבּל בּרחמים וברצון את...
Shema Kolenyu,13624,שמע קולנו,שמע קולנו ה' אלקנו חוס ורחם עלינו וקבּל בּרחמים וברצון את...
Shema Kolenyu,13621,שמע קולנו,שמע קולנו ה' אלקנו חוס ורחם עלינו וקבּל בּרחמים וברצון את...
Shema Yisroel (Heb),30483,שמע ישׂראל,
Shema Yisroel (Heb),20192,שמע ישׂראל,
Shema Yisroel (Heb),20329,שמע ישׂראל,
Shema Yisroel (Heb),13628,שמע ישׂראל,
Shemer Song Medley (Heb),21547,מירוזת (שמר),
Shemesh Rad Leyom (Heb),20493,שמש רד לים (עבֿרית),
Shetehi Lemishmeret Shalom (Heb),13660,שתהא למשמרת שלום (עבֿרית),"במרום ילדמו עליהם ועלינו שכות, שתהא למשמרת שלום,"
Shevat Aniym (Heb),13664,שׁועת עניים (עבֿרית),שׁועת אניים אתּה תשמע צעקת הדל תּקשׁיב ותוֹשׁיע: וכתוּב דננוּ...
Sheyiboneh Beys Hamikdosh (Heb),13669,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.
Sheyiboneh Beys Hamikdosh (Heb),13673,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.
Sheyiboneh Beys Hamikdosh (Heb),13670,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.
Sheyiboneh Beys Hamikdosh (Heb),13671,שיבּנה בּית המקדש,
Sheyiboneh Beys Hamikdosh (Heb),13672,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.
Sheyiboneh Beys Hamikdosh (Heb),23868,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.
Sheyiboneh Beys Hamikdosh (Heb),13682,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.
Sheyiboneh Beys Hamikdosh (Heb),13675,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.
Sheyiboneh Beys Hamikdosh (Heb),13676,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.
Sheyiboneh Beys Hamikdosh (Heb),13677,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.
Sheyiboneh Beys Hamikdosh (Heb),13678,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.
Sheyiboneh Beys Hamikdosh (Heb),13679,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.
Sheyiboneh Beys Hamikdosh (Heb),13681,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.
Sheyiboneh Beys Hamikdosh (Heb),13683,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.
Sheyiboneh Beys Hamikdosh (Heb),13684,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.
Sheyiboneh Beys Hamikdosh (Heb),22998,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.
Sheyiboneh Beys Hamikdosh (Heb),13674,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.
Sheyiboneh Beys Hamikdosh (Heb),13680,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.
Sheyn Vi Di Levone,13726,שײן װי די לבֿנה,"יפה כּלבנה אתּ, כּמוֹ כּוֹכב זוֹהרת, נשׁלחתּ בּמתּנה, ישׁר לזרוֹעוֹתי."
"Sheyn Vi Di Levone (Heb, Medley)",21082,"שײן װי די לבֿנה (עבֿרית, מעדלי)","יפה כּלבנה אתּ, כּמוֹ כּוֹכב זוֹהרת, נשׁלחתּ בּמתּנה, ישׁר לזרוֹעוֹתי."
Sheyne Sheyndl (Heb),13744,שיינע שיינדל (עבֿריתּ),
Shibolet Basada (Heb),13749,שבּלת בּשׂדה,שבּלת בּשׂדה כּורעה בּרוח מעומם גרעינים כּי רב. ובמרחב הרים יןם...
Shibolet Basada (Heb),13750,שבּלת בּשׂדה,שבּלת בּשׂדה כּורעה בּרוח מעומם גרעינים כּי רב. ובמרחב הרים יום...
Shibolet Basada (Heb),13751,שבּלת בּשׂדה,שבּלת בּשׂדה כּורעה בּרוח מעומם גרעינים כּי רב. ובמרחב הרים יןם...
Shibolet Basada (Heb),26394,שבּלת בּשׂדה,שבּלת בּשׂדה כּורעה בּרוח מעומם גרעינים כּי רב. ובמרחב הרים יום...
Shifkhi Kamayim (Heb),13757,שפכי כּמים (עבֿרית),שפכי כּמים לבך נוכח פּני השם.
Shim'i Bat - Bat Mitsva (Heb),26283,שמעי בת - בת מצוה (עבֿרית),
Shimu Shimu,13774,שמעו שמעו,שמעו שמעו שוכני אהלים הולכה שׂורכה אורחת גמלים.
Shimu Shokhney Ohalim,13778,שמעו שמעו שוכני אהלים,שמעו שמעו שוכני אהלים הולכה שׂורכה אורחת גמלים.
Shimu Shokhney Ohalim,13777,שמעו שמעו שוכני אהלים,שמעו שמעו שוכני אהלים הולכה שׂורכה אורחת גמלים.
Shimu Shokhney Ohalim,13775,שמעו שמעו שוכני אהלים,שמעו שמעו שוכני אהלים הולכה שׂורכה אורחת גמלים.
Shimu Shokhney Ohalim,13779,שמעו שמעו שוכני אהלים,שמעו שמעו שוכני אהלים הולכה שׂורכה אורחת גמלים.
Shinanim (Heb),13780,שׁנאנים (עבֿרית),שׁנאנים שׁאננים כּנצוֹצים ילהבוֹ להטיהם וּמעטיהם כּעין קלל יצהבוּ
Ship Of Exiles (Heb),13781,אניות הגולים,
Shir Asirey Ako (Heb),13789,שיר אסירי עכּוֹ,
Shir Baboker Baboker (Heb),13791,שיר בּבּוקר בּבּוקר (עבֿרית),
Shir Eres (Heb),30639,שיר ערשׂה,
Shir Eres (Heb),13792,שיר ערשׂה,
Shir Eres (Heb),13795,שיר ערשׂה,
Shir Eres (Heb),13794,שיר ערשׂה,
Shir Eres (Heb),13796,שיר ערשׂה,
Shir Eres (Heb),13793,שיר ערשׂה,
Shir Haavoda (Heb),13808,שיר העבוֹדה (עבֿרית),"כּחל ים המים, נאוה ירושלים, אוֹרים השנים על נגב וגליל"
Shir Haavoda (Heb),13809,שיר העבוֹדה (עבֿרית),"כּחל ים המים, נאוה ירושלים, אוֹרים השנים על נגב וגליל"
Shir Haavoda Vehamolokha (Heb),13810,שיר העבוֹדה והמלאכה (עבֿרית),מי יצילנוּ מרעב? מי יאכילנוּ לחם רב? וּמי ישׁקנוּ כּוס חלב?
Shir Haavoda Vehamolokha (Heb),20754,שיר העבוֹדה והמלאכה (עבֿרית),מי יצילנוּ מרעב? מי יאכילנוּ לחם רב? וּמי ישׁקנוּ כּוס חלב?
Shir Hahagana (Heb),13829,שיר ההגנה,בּין גבוּלוֹת בּדרכים ללא דרך בּלילוֹת חשׂוּכי כּוֹכבים:
Shir Hahagana (Heb),13826,שיר ההגנה,בּין גבוּלוֹת בּדרכים ללא דרך בּלילוֹת חשׂוּכי כּוֹכבים:
Shir Hahagana (Heb),13827,שיר ההגנה,בּין גבוּלוֹת בּדרכים ללא דרך בּלילוֹת חשׂוּכי כּוֹכבים:
Shir Hahagana (Heb),13828,שיר ההגנה,בּין גבוּלוֹת בּדרכים ללא דרך בּלילוֹת חשׂוּכי כּוֹכבים:
Shir Hahagana (Heb),13830,שיר ההגנה,בּין גבוּלוֹת בּדרכים ללא דרך בּלילוֹת חשׂוּכי כּוֹכבים:
Shir Hakhablanim (Heb),13832,שיר החבּלנים (עבֿרית),
Shir Hakhamisha (Heb),13833,ואולי,
Shir Hamgeyn Uhamari (Heb),13850,שיר המגן והמרי,
Shir Hapalmakh,13858,"שיר הפּלמ""ח","מסביב יהום הסער, אך ראשנוּ לא ישח, לפקודה תמיד אנחנו,"
Shir Hapalmakh,13863,"שיר הפּלמ""ח","מסביב יהום הסער, אך ראשנוּ לא ישח, לפקודה תמיד אנחנו,"
Shir Hapalmakh,13855,"שיר הפּלמ""ח","מסביב יהום הסער, אך ראשנוּ לא ישח, לפקודה תמיד אנחנו,"
Shir Hapalmakh,13865,"שיר הפּלמ""ח","מסביב יהום הסער, אך ראשנוּ לא ישח, לפקודה תמיד אנחנו,"
Shir Hapalmakh,24501,"שיר הפּלמ""ח","מסביב יהום הסער, אך ראשנוּ לא ישח, לפקודה תמיד אנחנו,"
Shir Hapalmakh,13862,"שיר הפּלמ""ח","מסביב יהום הסער, אך ראשנוּ לא ישח, לפקודה תמיד אנחנו,"
Shir Hapalmakh,13861,"שיר הפּלמ""ח","מסביב יהום הסער, אך ראשנוּ לא ישח, לפקודה תמיד אנחנו,"
Shir Hapalmakh,13859,"שיר הפּלמ""ח","מסביב יהום הסער, אך ראשנוּ לא ישח, לפקודה תמיד אנחנו,"
Shir Hapalmakh,13864,"שיר הפּלמ""ח","מסביב יהום הסער, אך ראשנוּ לא ישח, לפקודה תמיד אנחנו,"
Shir Hapalmakh,29825,"שיר הפּלמ""ח",
Shir Hapalmakh,13857,"שיר הפּלמ""ח","מסביב יהום הסער, אך ראשנוּ לא ישח, לפקודה תמיד אנחנו,"
Shir Hapalmakh,13856,"שיר הפּלמ""ח","מסביב יהום הסער, אך ראשנוּ לא ישח, לפקודה תמיד אנחנו,"
Shir Hapalmakh,13853,"שיר הפּלמ""ח","מסביב יהום הסער, אך ראשנוּ לא ישח, לפקודה תמיד אנחנו,"
Shir Hapalmakh,13860,"שיר הפּלמ""ח","מסביב יהום הסער, אך ראשנוּ לא ישח, לפקודה תמיד אנחנו,"
Shir Haroeh (Shepherd Song),13869,שיר הרועה,
Shir Hashikur (Heb),13872,שיר השיכור,
Shir Hashikur (Heb),13871,שיר השיכור,הדרך נראית לי. כל כך רחוקה. הכביש מתנרעע ואת רחוקה קרוב לי..
Shir Hashirim (Heb),19640,שיר השירים,"שיר השירים אשר לשלמה, ישקני מנשיקותּ פּיהו כּי-טובים דריך מייו."
Shir Hashirim (Heb),13876,שיר השירים,
Shir Hashirim (Heb),20439,שיר השירים,
Shir Hashirim (Heb),13877,שיר השירים,
Shir Hashirim 01:01,13887,שיר השירים,"שיר השירים אשר לשלמה, ישקני מנשיקותּ פּיהו כּי-טובים דריך מייו."
Shir Hashtil (Heb),23030,שיר השתיל (עבֿרית),
Shir Hashuk (Heb),13904,שיר השוק (עבֿרית),
Shir Hashuk (Heb),21556,שיר השוק (עבֿרית),
Shir Hatemenay (Heb),13906,שיר תמני (עבֿרית),"גמל גמלי, גמל גמלי, כּוס עמל לו ולי, צוארו מה יפה,"
Shir Hatemenay (Heb),13905,שיר תמני (עבֿרית),"גמל גמלי, גמל גמלי, כּוס עמל לו ולי, צוארו מה יפה,"
Shir Hekharut (Heb),13909,שיר החרות,
Shir Hekharut (Heb),13908,שיר החרות,
Shir Hekharut (Heb),25921,שיר החרות,
Shir Hekharut (Heb),13907,שיר החרות,
Shir Hu Lo Rak Milim (Heb),13910,שיר הוא רק מילים (עבֿרית),
Shir Khatana (Heb),13911,שיר חתּונה,"נגני, נגני, תּזמורתּ עד בּלי די אתּ מוציאה אותּי מכּל כּלי"
Shir Lashalom (Heb),13916,שיר לשלום,"תנו לשמש לעלות, לבּקר להאיר, הזכּה שׁבּתפילות אותנו לא תחזיר."
Shir Lashalom (Heb),13917,שיר לשלום,
Shir Lashalom (Heb),13915,שיר לשלום,
Shir Lashalom (Heb),25719,שיר לשלום,"תנו לשמש לעלות, לבּקר להאיר, הזכּה שׁבּתפילות אותנו לא תחזיר."
Shir Lepeysekh (Heb),13918,שיר לפּסח (עבֿרית),
Shir Li Et Halayla (Heb),13919,שיר לי את הלילה,
Shir Li Shiri Li (Heb),13920,שיר לי שירי לי (עבֿרית),
Shir Sameakh (Heb),19077,שיר שׂמח,אם גם ראשנוּ שח ועצב סוֹבבנוּ - הבה ונתלקח מן השׂמחה שבּנוּ.
Shir Sameakh (Heb),13924,שיר שׂמח,אם גם ראשנוּ שח ועצב סוֹבבנוּ - הבה ונתלקח מן השׂמחה שבּנוּ.
Shir Sameakh (Heb),13925,שיר שׂמח,אם גם ראשנוּ שח ועצב סוֹבבנוּ - הבה ונתלקח מן השׂמחה שבּנוּ.
Shir Sameakh (Heb),13923,שיר שׂמח,אם גם ראשנוּ שח ועצב סוֹבבנוּ - הבה ונתלקח מן השׂמחה שבּנוּ.
Shir Sameakh (Heb),20232,שיר שׂמח,אם גם ראשנוּ שח ועצב סוֹבבנוּ - הבה ונתלקח מן השׂמחה שבּנוּ.
Shir Sameakh (Heb),22775,שיר שׂמח,אם גם ראשנוּ שח ועצב סוֹבבנוּ - הבה ונתלקח מן השׂמחה שבּנוּ.
"Shir Shabat (Heb, Kuni Leml)",13929,"שיר שבּת (עבֿרית, קוני למל)",
Shir Shlomo Hamelekh (Heb),13931,שיר שלמה המלך (עבֿריט),"שלמה המלך, הוא ידע חידות ומשלים. מכל אדם חכם שלמה."
"Shir Sium (Final Song, Heb)",13932,שיר סיוּם (עבֿרית),"הצרצרים בּקיץ שׁרים להם, ימים קצרים בּקיץ עוֹברים להם..."
Shir Tsayltsalim (Heb),13933,שיר צלצוּלים  (עבֿרית),
Shir Yayin (Heb),20895,שיר יין (עבֿרית),
Shir Yeledim G'dolim (Heb),13934,שיר לילדים גדולים,
Shir Yom Hetsmaut (Heb),23906,שיר יום העצומאות (עבֿרית),
Shira Hano'ar (Heb),13935,שירה הנוער (עבֿרית),"שירה הנער שיר עתידנוּ, שיר התחדשוּת בּנין ועליה."
"Shiras Devorah (Judges 05:01, Heb)",13936,"שירת דבוֹרה (שופטים ה, עבֿרית)",ותּשׁר דבוֹרה וּבּרק בּן-אבינעם בּיוֹם ההוּא לאמר: בּפרע פּרעוֹת בּישׂראל
Shirat Ha'asavim (Heb),13938,שירת העשׂבים (עבֿרית),
Shiri Hashuk (Heb),13945,שירי השוק,
Shiru Shir (Heb),13967,שירו שיר,
Shiru Shir Khadash (Heb),13968,שירו שיר חדש (עבֿרית),
Shivat Tsion,13975,שיבת ציון,"מה-זאת עיני תאטינה! כּיונים תיופנת, יןסף ובּנימין, על דלתותי.."
Shivkhi Ma'oz (Heb),13977,שהחי מעוז (עבֿרית),"מעוז צור ישׁועתי, לך נאה לשׁבח, הרחק הרחק ליד בּיתי,"
Shlof Mayn Kind Mayn Kroyn,14003,"שלאָף מײַן קינד, מײַן קרױן",
Shlof Mayn Kind Shlof Keseyder,14009,"שלאָף מײַן קינד, שלאָף כּסדר",
Shmil (Heb),14060,שמילה (עבֿריצ),
Shneym Asar Hayrakhim (Heb),21552,שנים עשׂר הירחים,
Shneym Asar Hayrakhim (Heb),14086,שנים עשׂר הירחים,
Shneynu Hagesher Nivge (Heb),14087,שנינו הגשר נבגה (עבֿרית),
Shneynu Me'oto Hakfar (Heb),22762,שנינו מאותו הכּפר (עבֿרית),אנחנו שנענו מאותו הכּפר: אותה קומה - אותה בלורית שער...
Shneynu Me'oto Hakfar (Heb),20244,שנינו מאותו הכּפר (עבֿרית),אנחנו שנענו מאותו הכּפר: אותה קומה - אותה בלורית שער...
Shneynu Yakhdav (Heb),14088,שנינו יחגעו (עבֿרית),
Shnirele Perele,25141,שנירעלע פּערעלע,"יבוא אדיר ויגעלינו, יבוא אליהו ויבשרנו..."
Shokheyn Ad (Heb),14095,שׁוֹכן עד (עבֿררית),שׁוֹכן עד מרוֹם וקדוֹשׁ שׁמוֹ. וֹכתוּב. רננוּ צדיקים בּיי לישׁרים...
Sholem Aleykhem,14111,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן,"
Sholem Aleykhem,28718,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן,"
Sholem Aleykhem,14124,שלוֹם עליכם,"שבּת שלוֹם (2) שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן,"
Sholem Aleykhem,14122,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים..."
Sholem Aleykhem,14113,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים..."
Sholem Aleykhem,14120,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים..."
Sholem Aleykhem,26269,שלוֹם עליכם,"שלוֹם עליכם, עליכם שלוֹם, מלאכי עליוֹן,"
Sholem Aleykhem,14115,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים..."
Sholem Aleykhem,14114,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים..."
Sholem Aleykhem,14119,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים..."
Sholem Aleykhem,14118,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים..."
Sholem Aleykhem,14117,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים..."
Sholem Aleykhem,14116,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים..."
Sholem Aleykhem,14121,שלוֹם עליכם,"בּוֹרא עוֹלם בּקנין, השׁלם זה הבּנין."
Sholem Aleykhem,14110,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים..."
Sholem Aleykhem,14109,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים..."
Sholem Aleykhem,20844,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים..."
Sholem Aleykhem,14107,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים..."
Sholem Aleykhem,14112,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים..."
Sholem Aleykhem,27603,שלוֹם עליכם,"שלוֹם עליכם, עליכם שלוֹם, מלאכי עליוֹן,"
Sholem Aleykhem,30527,שלוֹם עליכם,"שלום עליכם מלאכי השרת מלאכי עליון, ממלך מלכי המלעים הקשוש ברוך היא."
Sholem Aleykhem,20916,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן,"
Sholem Aleykhem,23824,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים..."
Sholem Aleykhem,19630,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים..."
Sholem Aleykhem,23871,שלוֹם עליכם,"שלוֹם עליכם, עליכם שלוֹם, מלאכי עליוֹן,"
Sholem Aleykhem,26826,שלוֹם עליכם,"שלוֹם עליכם, עליכם שלוֹם, מלאכי עליוֹן,"
Sholem Aleykhem,24971,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים..."
Sholem Aleykhem,14108,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן,"
Shomer Hakhomot (Heb),14136,שומר החומות (עבֿרית),
Shomer Ma Milayla (Heb),14137,"שומר מה מליל (עבֿרית, מאַלאַמוד)","שומר מא מליל (2), הנה לא ינום ולא יישן שומר ישׂראל."
Shomer Ma Mileyl (Heb),14138,שומר מה מליל,"שומר מה מליל, סהר נוגה בּרקיע, כּוכב נוצץ אורו יגיה."
Shomer Ma Mileyl (Heb),14139,שומר מה מליל,"שומר מה מליל, סהר נוגה בּרקיע, כּוכב נוצץ אורו יגיה."
Shomer Ma Mileyl (Heb),14140,שומר מה מליל,"שומר מה מליל, סהר נוגה בּרקיע, כּוכב נוצץ אורו יגיה."
Shomer Yisroel (Heb),25443,שוֹמר ישׂראל (עבֿרית),
Shomer Yisroel (Heb),14147,שוֹמר ישׂראל (עבֿרית),
Shomer Yisroel (Heb),25137,שוֹמר ישׂראל (עבֿרית),"שׁוֹמר ישׂראל, שׁמוֹר שׁארית ישׁראל, ואל יאבד ישׂראל, האוֹמרים..."
Shomer Yisroel (Heb),14146,שוֹמר ישׂראל (עבֿרית),"שׁוֹמר ישׂראל, שׁמוֹר ישׁארית ישׁראל, ואל יאבד ישׂראל, האוֹמרים..."
Shomer Yisroel (Heb),14145,שוֹמר ישׂראל (עבֿרית),"שׁוֹמר ישׂראל, שׁמוֹר ישׁארית ישׁראל, ואל יאבד ישׂראל, האוֹמרים..."
Shomer Yisroel (Heb),14144,שוֹמר ישׂראל (עבֿרית),"שׁוֹמר ישׂראל, שׁמוֹר ישׁארית ישׁראל, ואל יאבד ישׂראל, האוֹמרים..."
Shomer Yisroel (Heb),14143,שוֹמר ישׂראל (עבֿרית),"שׁוֹמר ישׂראל, שׁמוֹר ישׁארית ישׁראל, ואל יאבד ישׂראל, האוֹמרים..."
Shomer Yisroel (Heb),25004,שוֹמר ישׂראל (עבֿרית),"שׁוֹמר ישׂראל, שׁמוֹר שׁארית ישׁראל, ואל יאבד ישׂראל, האוֹמרים..."
Shomer Yisroel (Heb),20198,שוֹמר ישׂראל (עבֿרית),"שׁוֹמר ישׂראל, שׁמוֹר ישׁארית ישׁראל, ואל יאבד ישׂראל, האוֹמרים..."
Shomer Yisroel (Heb),14142,שוֹמר ישׂראל (עבֿרית),
Shomer Yisroel (Heb),14148,שוֹמר ישׂראל (עבֿרית),מי שׁעשׂה נסים לאבוֹתינוּ וגאל אוֹתם מעברוּת לחרוּת.
"Shomer Yisroel (Heb, Cochin)",14149,שומר ישׂראל,
Shomo Vatismakh Tsion (Psalm 097),14152,שׁמעה ןתּשׂמח ציוֹן (תהלים צז),שׁמעה ותּשׂמח ציוֹן ותּגלמה בּנוֹת יבידה למען משׁפּטיך יהוֹה.
Shooting Stars (Heb),14154,כּוכבים ירויים,
Shoshana (Heb),14157,שושנה,"שוֹשנה, שוֹשנה, שוֹשנה - ירח נשׂא אל ענן. כּמוֹהוּ אליך שוֹשנה,"
