SM48,4,11293,Voice/Guitar Chords,Yiddish/Transliteration,Jewish Music Alliance,"1 Union Square, New York, NY 10003",1972,"Gift of Robert & Molly Freedman, 1996","איך האָב געזוכט דיך, רייזל, אין דייַן טאַטענס גאָרטן","Comments:  Booklet of ten modern songs from Moldavia. Sponsored ì
by Jewish Music Alliance, Copyright 1972 by Mark Olf and David ì
Seltzer. Printed in USA, Price $2.00. Front and back cover in Yiddish and English Text. Inside cover advertises book by David Seltzer ""Builer Un Geshataltn Fun Soroki"" Illustrations by William Gropper.
Photo of young attractive young woman with long black braided hair.","Ikh hob gezukht dikh, reyzl, in dayn tatens gortn,",,
SM49,4,19355,Voice/Guitar Chords,Yiddish/Transliteration,Jewish Music Alliance,"1 Union Square, New York, NY 10003",1972,"Gift of Robert & Molly Freedman, 1996",ציגאַנײַנער היימען אַף סיראָקער הויכן,"Comments:  Booklet of ten modern songs from Moldavia. Sponsored ì
by Jewish Music Alliance, Copyright 1972 by Mark Olf and David ì
Seltzer. Printed in USA, Price $2.00. Front and back cover in Yiddish and English Text. Inside cover advertises book by David Seltzer ""Builer Un Geshataltn Fun Soroki"" Illustrations by William Gropper.
Photograph of large building, presumably an apartment house.","Tsigayner heymen af soroker hoykhn,",,
SM50,4,19356,Voice/Guitar Chords,Yiddish/Transliteration,Jewish Music Alliance,"1 Union Square, New York, NY 10003",1972,"Gift of Robert & Molly Freedman, 1996",בײַם טײַך דניעסטער שטייט אַ מיל אין טשערעט.,"Comments:  Booklet of ten modern songs from Moldavia. Sponsored ì
by Jewish Music Alliance, Copyright 1972 by Mark Olf and David ì
Seltzer. Printed in USA, Price $2.00. Front and back cover in Yiddish and English Text. Inside cover advertises book by David Seltzer ""Builer Un Geshataltn Fun Soroki"" Illustrations by William Gropper.
Woodcut of two young women and one young man in peasant garb.","Baym taykh dniester shteyt a mil in tsheret,",,
SM843,4,8966,Voice/Piano,Hebrew/Transliteration,Avshalom Cohen,"Tel Aviv, Israel",1963,Gift of Gail Morrison Hall,"הבּנוֹתּ צאינה בּצחוֹל, הבּנוֹתּ...","Bright green cover, small folder. Drawing of two large bunches of white grapes.",Habanot tsena bamakhol habanat…,,
SM1315,1,27888,Voice/Piano,Transliteration/Translation,Joseph P. Katz,New York City,1914,"Gift of Barbara Moskow, March 2014","שטילע שוועבן מײַנע תּפֿילהות צו דיר, שײַן איז איצט אין גאָרטן, שטיל...",Printed Sheet Music / Yiddish fun M. L. Halpern / English version by J. H. Margulies/ My prayer floats quietly to you…,"Shtile shvebn mayne tfiln durkh der nakht tsy dir,…",,
SM1316,1,7697,Voice/Piano,Yiddish/Transliteration,Edith Hans,"Mexico City, Mexico",1971,"Gift of Barbara Moskow, March 2014","הימל, ערד און שטערן, זאָלן עדות זײַן, אַז כ'זאָג דאָס עמת גערן,...",Printed Sheet Music/ Cover with images of Edith Hans and Cantor Louis Danto/ 75 cents (in U.S.A.),"Himl erd un shtern zooln eydes zayn az kh'zog dos emes gern,","Breeskin, Elias",
SM1317,1,27905,Voice/Piano,Yiddish/Transliteration/Translation,Metro Music Co,"54-2nd Ave, NY 3",,"Gift of Barbara Moskow, March 2014","לייג דײַן קאָפּ אויף מײַנע קני, גוט אזוי צו ליגן; קינדער שלאָפֿן...",Printed Sheet Music/ Price 60 Cents,"Leyb day kop oyf mayne kni, gut azoy tsu lign;…",,English Translation by Dr. L. M. Herbert
SM1318,1,27906,Voice/Piano,Yiddish/Translation,Metro Music Co,64 Second Ave,1949,"Gift of Barbara Moskow, March 2014","שפּילן פֿידעלעך, טאַנצן ייִדעלעך, טף ונשים, קליין און גרויס. אין דעם..",Printed Sheet Music/ As Sung by the Eminent Cantor Avrum Dubow/ Image of Avrum Dubow/Price 75 Cents,"Shpiln fidelelakh, tantsn yidelekh, taf vinoshim, kleyn un","Lakowsky, Philip",
SM1319,1,27907,Voice/Piano,Yiddish/Transliteration,Metro Music Co,58 Second Ave,1936,"Gift of Barbara Moskow, March 2014","די נאַכט איז קאַלט, עס רוישט די ווינט, שלאָף אײַן מײַן קינד,",Printed Sheet Music/ Secunda's Lider/ Image of Sholom Secunda? Price 30 cents/,"Di nakht iz kalt, es roysht di vint, shlof ayn mayn kind,..",,
SM1320,1,27911,Voice/Piano,Hebrew/Transliteration/Translation,Metro Music Co,64 Second Ave,1952,"Gift of Barbara Moskow, March 2014","פּנינו אל השמש העולה, דרכּנו שוב פּונח מזרחה אָנו צופים לקראת שעה גדולה","Printed Sheet Music/Title in English, Transliteration and Hebrew/Price 75 cents","Paneinu el hashemesh haolah, darkeinu shuz ponah mizrachah,",,
SM1326,1,27934,Voice/Piano,German/English,Oliver Ditson Company,,1928,"Gift of Barbara Moskow, March 2014",,"Printed Sheet Music/ Price 50 Cents, When the rebbe Elimelekh became very happy…he sent for his fiddlers three",Leise rieselnder Quell! Ihr wallenden flispernden papplen!,,Constance Purdy
SM1327,1,2842,Voice/Piano,Yiddish/Transliteration,Metro Music Co,"58 Second Ave, New York",1927,"Gift of Barbara Moskow, March 2014",אַז דער רבּי אלימלך איז געוואָרן זייער פֿריילעך איז געוואָרן זזער פֿריילעך,,"Az der rebe elimelekh iz gevorn zeyer freylekh,…","Ellstein, Abe",
SM1252,3,16855,Piano,Music Only,S. Shenker,"66 Canal Street, NY",1918,Gift of Dropsie College Library,,Russetto credited as composer on the cover of the sheet music,,Henry A Russoto,
SM1253,3,25228,See Notes,English/Hebrew Translit/German,"Israeli Music Publications, Ltd","P.O. Box 611, Tel Aviv, Israel",1961,Gift of Dropsie College Library,,Soprano/Contralto/Baritone/Tenor/Bass/Timpani/Trombone/Viola/Piano,,,
SM1254,3,12029,Voice/Piano,Hebrew/English Translation,Metro Music,"58 Second Ave, New York",1934,Gift of Dropsie College Library,שמע בני וקח אמרי וירבו לך שנות חיים: ברוך חכמה הרתיך הדרכתיך במעגלי ..,Black & White Cover with photo insets of Gedalia Rabinowitz (composer) a Gedalia Sheinfeld (singer),"Shema beni sh'ma beni vekakh, vi kakh aamoroy,vebru lekho…",,
SM1258,3,25283,"Voice, High or Medium/Piano",English/Yiddish Transliteration,G. Shirmer,"3 East 43rd St, New York",1920,Gift of Dropsie College Library,"אַ ישׂראל, דורך לאַנגע יאָרן האָבן מיר דעם וועג פֿאַרלאָרן,",Temple Pillar Design/English. Price 60 cents,"Oh, Israel Through many years we've list your guiding hand",Walter Golde,"Wolfson, E. L."
SM364,4,8774,Voice/Piano,Yiddish/Transliteration,J & J Kammen Music Co.  Inc.,"Brooklyn, NY",1936,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","איך וויל אײַך מולן אַ קאַרטינע פֿון מײַן שטאָט, מײַן אַלטע היים,","Purple lettering, Yiddish/English on orange cover.  Photos  of Chaim Tauber & Manny L. Fleishman.  As originally introduced by Chaim Tauber (The Singing Poet) in his new dramatic triumph "" Papierene Kinder"". A musical drama in 3 acts and 10 scenes. By Wm. Siegel & S. Steinberg. Music by Manny L. Fleishman.  Price 30 cents. ""Now playing at McKinley Sq. Theatre. Boston Road & 169th St. Bronx, NY"".  Yiddish words on back cover.",Ikh vil eykh muln a kartina fun meyn shtot meyn alte heym..,,
SM366,4,19994,Voice/Piano,Yiddish/Transliteration,Metro Music Co.,"64 Second Ave, New York, NY",1947,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","מיך ציט אַהין, מיך ציט אַהין, אַהין וווּ די ערד איז גרין,","Brown lettering, Yiddish & English.  Price 40 cents. Yiddish words on back cover.","Mikh tsit ahin, mikh tsit ahin, ahin vu di erd iz grin…",,
SM367,4,2580,Voice/Piano,Yiddish/Transliteration,Metro Music Co.,"64 Second Ave, New York, NY",1927,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","אוי וויפֿיל יאָרן זענען פֿאַרפֿאָרען. זײַט איך בין מילנער אָט אַדאָ,","Black lettering, Yiddish/English. Picture frame border. Small drawing of windmill.  ""As sung by Sidor Belarsky, Victor record No. 5010"". Price 35 cents.","Oy Viviel yorn zenen forforen, seyt ikh bin milner ot ado.","Beimel, Jacob",
SM740,4,5433,Voice/Piano,Hebrew/Yiddish/Transliteration/English,Metro Music Co.,"54 Second Ave, New York, NY",1962,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","אין נגב אין אַ ביידעלע, דאָרט וואויט דאָרטן אַ מיידעלע","Brown lettering, English/Hebrew.  ""An Israeli love song Tango""  Price 60 cents.  Yiddish, Hebrew and translation inside front cover.  Back cover: Successful songs, Heveynu Sholom Aleychem and Havah Nagilah with first lines of music.","In negev in a baydele, voynt dortn a meydele…",,"Stock, Zvi, Hebrew"
SM741,4,20566,Voice/Piano,Yiddish/Transliteration,Metro Music Co.,"64 Second Ave, New York, NY",1954,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal",,"Black lettering, English/Hebrew/Yiddish.  From the Prophet Isaiah, Son of Amoz, (Isaiah V:1,2,3). Dos lid fun vayngorten. Price 60 cents.  Yiddish lyrics on back cover. Alternate title ""Dos Lid Fun Vayngartn""","Oshiro no lididi, ikh vel zingen far mayn fraynt…",,
SM742,4,10562,Voice/Piano,Hebrew/Transliteration,Metro Music Co.,"64 Second Ave, New York, NY",1948,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","למולדתי הבאת אותי בים גלים וקצף,","Dark blue lettering, Hebrew/English.  One of four Palestinean songs.  As sung by Irene Tauber.  Photo of Irene Tauber.  Pricee 40 cents. Aurtur Wolf credited as co-composer with Zeira. ??","Lemoladeti hevat oti, be yam galim…",,
SM743,4,20575,Voice/Chorus/Piano,Hebrew/Transliteration/English,Metro Music Co. (Irene Tauber),"64 Second Ave, New York, NY",1950,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","שלום שלום! ברוך הבא! למען אהי ורעי אדברחינא שלום בך,","Black lettering, Hebrew/English.  Photo of Artur Wolf and Moshe Sharet, First Prime Minister of Interior Israel.  English and Hebrew lyrics in small box on front cover.  Listing of eight titles by Artur Wolf on back cover.","Shalom, barukh haba, barukh haba….",,
SM744,4,20568,Voice/Piano,Hebrew/Transliteration/English,Metro Music Co.,"64 Second Ave, New York, NY",1949,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","תּן כּתּף, עצם אתּ היענים, מים לנו",Dark green cover with cream lettering.  Drawing of artists palette with brushes.    Price 50 cents.  Hebrew lyrics and english translation on back cover.,Ten katef atsom et heynayim…,"Kosakoff, Reuven",
SM10,4,18061,Piano/Voice,Yiddish,Hebrew Publishing Co.,"50-52 Eldridge St., New York",1917,"Gift of Robert & Molly Freedman, 1996","ווען איך בין געווען אַ קינד, קוים אַ וואָרט...",,"Ven ikh bin nokh geven a kind, koym a vort...","Rumshinsky, Yosef",
SM11,4,19320,Piano/Voice,Yiddish/Transliteration,Hebrew Publishing Co.,"83-87 Canal Street, New York",1909,"Gift of Robert & Molly Freedman, 1996","ווי  שטאָלץ און ווי פּריילעך געלעבט האָט אַמאָל,",Two copies/ Stylized image of woman playing piano in living room with other members of the family with photo inset presumably of Perlmutter and Wohl. / Sung by Mrs. Zukerberg. Back cover lists popular music for piano,"Vi shtolts un vi freylikh gelebt hot amol,",,
SM12,4,19319,Piano/Voice/Violin,Yiddish/Transliteration,Hebrew Publishing Co.,"50-52 Eldridge St, New York",1911,"Gift of Robert & Molly Freedman, 1996","פֿון צורות און שרעק, פֿאָרט אַ קינד אַוועק, פֿון יאָרופּ","Four copies (blue) and one red one with the notes for the first 
viin. Sung by Mme Housr. Price 5 cents. ""Red"" copy marked ""copyrighted 1897 by J. Katzenelenbogen."" Front cover has stylized angels and cherubs in front of four pillars with picture of man presumably Rubin Doctor.","Fun tsores un shrek, fort a kind avek, fun Europe,","Russotto, Henry A.",
SM689,4,20493,Voice/Piano,Yiddish/Transliteration,A. Teres Music Dealer & Publisher,"159 Delancey St. New York, NY",1921,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal",איבער בערג און טאָל אין פֿינסטערע נאַכט...,"Black lettering, English/Yiddish.  Subtitled ""Elend Iz Der Mensh Vos Farlozt Zayn Heym"" Photo of B. Thomashefsky.  Yiddish words on bottom of page 2.  Cover includes first line of ""The Sweetest Waltz Ever Published"".",Iber berg un tul in finstere nakht…,,
SM23,4,3262,Piano/Voice,Yiddish/Transliteration,S. Schenker,"66 Canal Street, New York",1916,"Gift of Robert & Molly Freedman, 1996","ניט ווײַט צו גיין, קען אַ יעדערער זיין, ווי אונטער","Cover: Yiddish and English block letters, A Patriotic Song in ì
English; elaborate framed oval photograph of Goldfaden in center ì
of two blue and white striped flags with Stars of David. Price; ì
Piano 50 cents, Violin 30 cents.","Nit vayt tsu geyn, ken a yederer zeyn, vi unter..","Russotto, Henry A.",
SM727,4,20553,Voice/Piano,Yiddish/Transliteration,Jos. P. Katz (agent) for J. Malek,"181 E. Broadway, New York, NY",1926,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","ראה-נאָ-בֿענינו-ורעבֿנו-ריבֿנו. זע נאָר גאָט אונדזער פּײַן,","Black lettering, Hebrew/English.  Photo of the author Rev. Cantor Joseph Malek, Wilkes Barre, PA.  Hebrew words on back cover.","Ree nu veonaynu, v'revori veynu…..",,"Herbert, Dr. L. M., English"
SM728,4,20554,Voice/Piano,Yiddish/Transliteration,Metro Music Co.,"64 Second Ave, New York, NY",1941,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","דאָס האַרץ איז שווער, פֿאַרגיס אַ טרער, ווען דו דאַרפֿסט אַביסל גליק...","Purple lettering, Yiddish/English.  Photo of Joseph Rumshinsky leading musicians with his baton.  Yiddish words inside front cover.  Price 30 cents.","Dos harts iz shver, fargis a trer, ven du darfst abisl glik",,
SM729,4,20555,Voice/Piano,Yiddish/Transliteration,Daniel H. Greenberg,"187 Delancey St. New York, NY",1932,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","די צײַט איז הײַנט אויף צורות, עס פֿעלן די פּאָר סענט,","Brown lettering, Yiddish/English.  Cameo photo of Solomon Small (Smulewitz) in center.  ""One of six new Yiddish songs by folks dichter Smulewitz"".  Price 30 cents.","Di tsayt iz haynt oyf tsures, es feln di por sent…","Greenberg, Daniel H.",
SM730,4,1978,Voice/Piano,Yiddish/Transliteration,"Trio Press, Inc.","28-30 E. 4th St. New York, NY",1924,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","זאָרג ניט זאָל דיר ניט טאָן באַנק, דו וועסט ניט,","Dark blue lettering, Yiddish/English.  From the play ""Mendel In Japan"". Playing at National Theatre, Houston & Second Ave.  Cast of Characters in English and Yiddish on back cover.  Yiddish words on back cover. Price 50 cents.","Zorg nit zol dir nit ton bank, di vest nit layden…",,
SM165,4,1466,Piano,None,Hebrew Publishing Co,"50-52 Eldridge Street, New York",1909,"Gift of Robert & Molly Freedman, 1996",,"Cover: Red background ""Complete Opera, Bar Kochba"" in large black letters (English & Yiddish) with center photo of A. Goldfaden. Price $2.00. Twenty songs listed on fron cover. Texts of eight songs printed on inside cover and back cover. Songs in this edition ""...all appeared in the 'complete opera edition' first published in 1898 by Katzenelenbogen and Rabinowitz, and then reissued in 1909 by the Hebrew Publishing Co.""  (See  Gold Heskes p. 11)",,"Russotto, Henry A.",
SM166,4,19459,Piano,Yiddish,Hebrew Publishing Co,"50-52 Eldridge Street, New York",1909,"Gift of Robert & Molly Freedman, 1996","אַלסדינג איז בײַ מיר פֿאַרשטעלט, מיט די שוואַרצע","Cover: Red background ""Complete Opera, Bar Kochba"" in large black letters (English & Yiddish) with center photo of A. Goldfaden. Price $2.00. Twenty songs listed on fron cover. Texts of eight songs printed on inside cover and back cover. Songs in this edition ""...all appeared in the 'complete opera edition' first published in 1898 by Katzenelenbogen and Rabinowitz, and then reissued in 1909 by the Hebrew Publishing Co.""  (See  Gold Heskes p. 11)","Alsding iz bay mir farshtelt, mit der shvartse...","Russotto, Henry A.",
SM167,4,19456,Piano,None,Hebrew Publishing Co,"50-52 Eldridge Street, New York",1909,"Gift of Robert & Molly Freedman, 1996",,"Cover: Red background ""Complete Opera, Bar Kochba"" in large black letters (English & Yiddish) with center photo of A. Goldfaden. Price $2.00. Twenty songs listed on fron cover. Texts of eight songs printed on inside cover and back cover. Songs in this edition ""...all appeared in the 'complete opera edition' first published in 1898 by Katzenelenbogen and Rabinowitz, and then reissued in 1909 by the Hebrew Publishing Co.""  (See  Gold Heskes p. 11)",,"Russotto, Henry A.",
SM168,4,19460,Piano,None,Hebrew Publishing Co,"50-52 Eldridge Street, New York",1909,"Gift of Robert & Molly Freedman, 1996",,"Cover: Red background ""Complete Opera, Bar Kochba"" in large black letters (English & Yiddish) with center photo of A. Goldfaden. Price $2.00. Twenty songs listed on fron cover. Texts of eight songs printed on inside cover and back cover. Songs in this edition ""...all appeared in the 'complete opera edition' first published in 1898 by Katzenelenbogen and Rabinowitz, and then reissued in 1909 by the Hebrew Publishing Co.""  (See  Gold Heskes p. 11)",,"Russotto, Henry A.",
SM169,4,19461,Piano,None,Hebrew Publishing Co,"50-52 Eldridge Street, New York",1909,"Gift of Robert & Molly Freedman, 1996",,"Cover: Red background ""Complete Opera, Bar Kochba"" in large black letters (English & Yiddish) with center photo of A. Goldfaden. Price $2.00. Twenty songs listed on fron cover. Texts of eight songs printed on inside cover and back cover. Songs in this edition ""...all appeared in the 'complete opera edition' first published in 1898 by Katzenelenbogen and Rabinowitz, and then reissued in 1909 by the Hebrew Publishing Co.""  (See  Gold Heskes p. 11)",,"Russotto, Henry A.",
SM1189,4,17155,bB Flat Clarinet/ Key of A Major,Music Only,,,,Gendelman Gift,,With Pintele Yid & Ele Chada Libi/Manuscript,,Richard Gendelman,
SM1190,4,9365,Key of A Minor- Bb Flat Clarinet Tenor Sax Trumpet,Music Only,,,,Gendelman Gift,,Manuscript,,Richard Gendelman,
SM1191,4,6082,,Music Only,,,,Gendelman Gift,,Music,,Richard Gendelman,
SM1193,4,5386,Bass Tenor Sax,Music Only,,,,Gendelman Gift,,With Mayne Oygn Bistu Sheyn/ Manuscript,,Richard Gendelman,
SM1194,4,14390,,Music Only,,,,Gendelman Gift,,Manuscript,,Richard Gendelman,
SM1195,4,2802,bB Clarinet,Music only,,,,Gendelman Gift,,Manuscript,,Richard Gendelman,
SM1196,4,24783,Midrange for Bb Clarinet and High Range,Music Only,,,"Jan 10, 1987",Gendelman Gift,,Manuscript,,Richard Gendelman,
SM1197,4,11993,Voice/Piano,Music Only,,,,Gendelman Gift,,Manuscript,,Richard Gendelman,
SM1198,4,24784,,Music Only,,,,Gendelman Gift,,Manuscript,,Richard Gendelman,
SM1199,4,24785,Piano Solo,Music Only,"Belwin, Inc","Rockville Centre, Long Island",1946,Gendelman Gift,,,,John W. Schaum,
SM1200,4,15879,Voice/Piano,Transliteration,,,,Gendelman Gift,,"Lyrics by Jacob Jacobs, Music by Sholom Secunda","Zug far vos, bistu mir azoy tayer, zug far vos, glit du...",,
SM1201,4,24796,Voice/Piano,Transliteration,,,,Gendelman Gift,,,"Khusn kale mazel tov (3), vunsht ale heynt, a yon tov...",Ben Jaffee/Jack Kammen,
SM1202,4,24797,Voice/Piano,Instrumental Only,,,,Gendelman Gift,,,,,
SM1203,4,24798,,Instrumental Only,,,,Gendelman Gift,,,,,
SM1204,4,2366,Clarinet,Instrumental Only,,,,Gendelman Gift,,,,Dziadunio,
SM1205,4,6275,Bb Clarinet,Instrumental Only,,,,Gendelman Gift,,"with Der Nayer Yid for Bb Trumpet Key of E Minor/Kinder Yorn Bb Trumpet Key of D Minor   Mayn Shtetele Belz Bb Trumpet, Key of E minor/ Ikh For Aheym Bb Trumpet Key of E Minor / Manuscript",,Richard Gendelman,
SM1206,4,9167,Bb Clarinet,Instrumental Only,,,,Gendelman Gift,,Manuscript,,Richard Gendelman,
SM1207,4,24800,Bb Trumpet,Music Only,,,,Gendelman Gift,,Manuscript,,Richard Gendelman,
SM1208,4,9262,"Bb Clarinet, Trumpet Tenor Saxaphone",Instrumental Only,,,,Gendelman Gift,,Manuscript,,Richard Gendelman,
SM1209,4,24801,Bb Clarinet,Music Only,,,,Gendelman Gift,,Manuscript,,Richard Gendelman,
SM1210,4,1005,Voice/Piano,English,"Warner Brothers Publications, Inc","75 Rockefeller Plaza, NY",1939,Gendelman Gift,,,"We meet and the angels sing the sweetist song I ever heard,",,
SM1211,4,2802,Clarinet F Major Key,Music Only,,,,Gendelman Gift,,Manuscript,,Richard Gendelman,
SM1212,4,10276,Bb Clarinet,Music Only,,,,Gendelman Gift,,Manuscript / With Elegie by J. Massenet,,Richard Gendelman,
SM1213,4,1850,"Bb Clarinet, Key E Minor",Transliteration,J & J Kammen,,,Gendelman Gift,,"with Oy Mame, Bin Ikh Farlibt Bb Clarinet, Key of A","Es rikt zikh un di nakht, Ikh shtey a kranke un trakht,",J & J Kammen,
SM1214,4,3641,bB Clarinet,Music Only,,,,Gendelman Gift,,Manuscript,,Richard Gendelman,
SM1215,4,5783,,Music Only,,,,Gendelman Gift,,Manuscript,,Richard Gendelman,
SM1216,4,7558,,Music Only,,,,Gendelman Gift,,Manuscript,,Richard Gendelman,
SM1217,4,24802,,Music Only,,,,Gendelman Gift,,"Manuscript
Is this ""Mekhuteneste Mayne""",,Richard Gendelman,
SM1218,4,5856,Clarinet/Tenor Saxaphone/Solo With Piano,Music Only,Carl Fisher,,1930/1937,Gendelman Gift,,Also Solo For Bb Clarinet/Bb Tenor Saxaphone,,,
SM1219,4,24785,,,Century Music Publishing Co,,,Gendelman Gift,,Publisher's # 3566,,,
SM1220,4,2447,Solo ForBb clarinet with Piano Accompaniment,Music Only,Carl Fisher,New York,1938,Gendelman Gift,,,,,
SM1221,4,11308,,Music Only,,,,Gendelman Gift,,"with Der Shneiderl/Jewish Theater Medley/Israeli Medley/Melodies from Shulamith/Russian Sher/Baym Rebns Tish/Roumanian Wedding/Waltz MedleyClarinet Grampa Polka/Kishenev Oy Kishenev/ 
Manuscript. Dave Tarras authographed the manuscript with ""This is a lead score of the Period Rcoding No. R. L. 1920 by Dave Tarras""",,Richard Gendelman,
SM1222,4,24803,,Music Only,,,,Gendelman Gift,,"Manuscript authographed in 1961 ""To Richard with compliments from Dave Tarras""
Songs are:
March by CherniavanskyBbClarinet/Sirba Batuta/Shiro L'Adoshem by Olshanetsky/Yiskor by Olshanetsky/2nd Ave Square Dance by Abe Ellstein/Blielekh Tsvey by P. Sandler/Eli Eli/Dem Tsadiks Nign by Cherniavsky/Poutpourri of Yiddish Songs/Easy Breezy",,,
SM1223,4,24804,,Music Only,,,,Gendelman Gift,,"Tango/HoraStaccoto
Manuscript",,Richard Gendleman,
SM1224,4,5386,bB Clarinet Key E Minor,Music Only,,,,Gendelman Gift,,Manuscript,,Richard Gendelman,
SM1225,4,24805,Piano Solo,Music Only,Edward B. Marks Music Corporation,"RCA Building, NY, NY",1956,Gendelman Gift,,,,,
SM1227,4,10904,Various,Music Only,,,,Gendelman Gift,,"Bridal March for
Flute /Violin 1/Violin 2/Cello",,Jerome B. Kopmar,
SM1228,4,1938,Various,Music Only,,,,Gendelman Gift,,"Arrangements for 
Cornet/Clarinet/Violin/Cello/Flute",,Richard Gendelman,
SM1229,4,8762,Tenor Sax,Transliteration,,,,Gendelman Gift,,"with ""Glik, Du bist Gekumen Tsu Shpet""","Belz, mayn shtetele belz, mayn heymele vu ikh hob mayne...",,
SM1230,4,24817,"Piano, Key of G Minor",Music Only,,,,Gendelman Gift,,"with ""Evening Waltz""",,,
SM1231,4,24818,Voice/Piano,Transliteration,,,,Gendelman Gift,,"with ""Arta Alinu",Ikh her ersht derfun az s'iz do a zun vus varemt in leykht..,,
SM1232,4,8813,Voice/Piano,Transliteration,,,,Gendelman Gift,,"with ""Oy Iz Dos A Rebetsn""","Mayn yidishe meydele, zi iz azoy sheyn, mayn yidishe...",,
SM1233,4,14132,Voice/Piano,Transliteration,,,,Gendelman Gift,"שטײט אַ בחור, שטײט און טראַכט, טראַכט און טראַכט אַ גאַנצע נאַכט,","Tumbalalayke version by Ben Jaffee and Jack Kammen  with ""Zug Es Mir Nokh Amol""","Shteyt a bokher un er trakht, trakht un trakht a gantse...",Ben Jaffee & Jack Kammen,
SM1234,4,11430,Tenor Sax/ Key of E minor/ Voice/Piano,Transliteration,,,,Gendelman Gift,"אין דעם בית־המקדש, אין אַ װינקל־חדר, זיצט די אַלמנה בת־ציון…","with ""Di Grine Kuzine and ""Vu Zenen Mayne Zibn Gute Yor""","In dem beys hamigdosh, in a vinkl kheder, zitst di almone...",,
SM907,4,22470,Voice/Piano,Yiddish/Transliteration,"Hebrew Publishing Co., NY",,1917,"Gift of Geoff Simmons, April 2008","איך האָב ניט קיין חתן, דאָס ווייסן אַלע...דאָך בין איך אַ כּלה,",,"Ikh hob nit keyn khusn, dos veysn ale…dokh bin ikh a kale,..",,
SM80,4,3883,Piano/Violin/Voice,Yiddish/Hebrew/English/,S. Shenker,"66 Canal Street, New York",1921,"Gift of Robert Alan Friedman, 2003","אָ פֿרילינג דו ביסט פֿאַרבייַ, גאָלדענע טעג פֿליען פֿון","Cover: Yiddish and Hebrew block letters. ELEGIE ""sung with great success by Cantor J. Rosenblatt"" ""Massenets Elegie sung in Hebrew on the Columbia Record by the Famous Cantor Joseph Rosenblatt."" Price 50 cents. Photgraph of Rosenblatt on front cover. Back cover includes miniature page of sheet music of ""A Yid Tsu Zayn Iz Gut"" and ""Mentshlekhkeyt Iz Tayerer Fun Gelt"" both by Rubin Doctor","O friling du bist farbay, goldene teg flien fun…",,"Dolitzky, M. M., Hebrew text"
SM55,4,17829,Piano,Yiddish/Transliteration,S. Goldberg,"398 Grand Street, New York",1907,"Gift of Robert & Molly Freedman, 1996","אין ניו יאָרק קאָכט נאָר ווי אַ קעסל גרוב, עס ראַשט...","Cover: Black and white photocopy. Cameo photo of woman. ""Sung 
with great success by Mrs. S. Kanner"". Arranged by ""J.M. 
Rumshisky"" Piano 50 cents, Violin 30 cents.","In new york kokht norvi a kesl grub, es rasht..","Rumshinsky, Yosef",
SM114,4,19402,Piano/Voice,Yiddish/Transliteration,Hebrew Publishing Co,"50 Eldridge Street, New York",1917,"Gift of Robert & Molly Freedman, 1996","מײַן ערשטער באָרדער ראָזן, פֿלעגט זיך תּמיד בלאָזן,",Stylized design of women in diaphanous gown with lute in garden with birds and trees. Photo insert of young mustachioed Rumshinsky.,"Mayn ershter border rosen, flegt zikh tomid blozn,","Rumshinsky, Yosef",
SM127,4,19405,Violin,None,Hebrew Publishing Co.,"85 Canal Street, New York",1912,"Gift of Robert & Molly Freedman, 1996",,"Cover Title: ""Success of the Season, Prof. Horowitz's Opera ""The Two Tannaim"" (t'yonim,  Two Marriage Contracts.) Violin 50 cents. Piano 1.00. See Heskes entry #477",,"Perlmutter, Arnold/ Wohl, Herman",
SM128,4,19406,Violin,None,Hebrew Publishing Co.,"85 Canal Street, New York",,"Gift of Robert & Molly Freedman, 1996",,"Cover Title: ""Success of the Season, Prof. Horowitz's Opera ""The Two Tannaim"" (t'yonim,  Two Marriage Contracts.) Violin 50 cents. Piano 1.00. See Heskes entry #477",,"Perlmutter, Arnold/ Wohl, Herman",
SM145,4,19431,Violin,None,Hebrew Publishing Co.,"50-52 Eldridge Str., New York",1920,"Gift of Robert & Molly Freedman, 1996",,"Cover printed in red: Filigree border. Photo insert of man presumably Louis Friedsall. Three titles ""Hepet Mekhutonim"", ""Korohod"" and ""Gutte Nakht""",,,
