HT1430,Shana Tova (Heb),23015,שנה טובה (עבֿרית),,
HT1431,Sharm El Sheikh (Heb),13545,שארמ אל שייך,,
HT1432,Sharm El Sheikh (Heb),20156,שארמ אל שייך,"למנצח שיר מזמוֹר, הריעוּ לה' כּל-סארץ. יקוּם אדוֹני, יפוּצוּ אוֹיביו",
HT1433,Sharm El Sheikh (Heb),13543,שארמ אל שייך,,
HT1434,Sharm El Sheikh (Heb),13542,שארמ אל שייך,,
HT1435,Sharm El Sheikh (Heb),13541,שארמ אל שייך,,
HT1436,Sharm El Sheikh (Heb),13540,שארמ אל שייך,,
HT1437,Sharm El Sheikh (Heb),13544,שארמ אל שייך,,
HT1438,Sharm El Sheikh (Heb),13539,שארמ אל שייך,,
HT1439,Shaymea Kayl Bikhyays (Heb),13558,שומע קול בּכיות,,
HT1440,Shedemati,13559,שדמתּי,"שדמתּי, עם שׂחר זרעתּיה בּדמעה, תּפלתּ היוֹגב נשמעה.",
HT1441,Shedemati,20809,שדמתּי,"שדמתּי, עם שׂחר זרעתּיה בּדמעה, תּפלתּ היוֹגב נשמעה.",
HT1442,Shedemati,13563,שדמתּי,"שדמתּי, עם שׂחר זרעתּיה בּדמעה, תּפלתּ היוֹגב נשמעה.",
HT1443,Shedemati,13562,שדמתּי,"שדמתּי, עם שׂחר זרעתּיה בּדמעה, תּפלתּ היוֹגב נשמעה.",
HT1444,Shedemati,13560,שדמתּי,"שדמתּי, עם שׂחר זרעתּיה בּדמעה, תּפלתּ היוֹגב נשמעה.",
HT1445,Shedemati,13561,שדמתּי,"שדמתּי, עם שׂחר זרעתּיה בּדמעה, תּפלתּ היוֹגב נשמעה.",
HT1446,Shedemati,19180,שדמתּי,"שדמתּי, עם שׂחר זרעתּיה בּדמעה, תּפלתּ היוֹגב נשמעה.",
HT1447,Shedemati,25077,שדמתּי,"שדמתּי, עם שׂחר זרעתּיה בּדמעה, תּפלתּ היוֹגב נשמעה.",
HT1448,She'll Be Comin'...(Heb),13566,היא תּלבּש קסורודקה,"הי תּבוא עם פעז'מה כּשתּבוא,",
HT1449,She'll Be Comin'...(Heb),13565,היא תּלבּש קסורודקה,"הי תּלבש קסןרודקה כּשתּבוא,",
HT1450,Shebeshiflenu (Heb),13571,שבּשפלנו (עבֿרית),שבּשפלנו זכר לנו כּי לעלם חסדו...,
HT1451,Shehasholom Shelo (Heb),20701,שהשלום שלו (עבֿרית),,
HT1452,Sheikh Avreyk (Heb),13580,שיך אברק,"אדמה, אדמתי, רחוּמה עד מוֹתי, רוּח רב חרבוֹניך הרתּיח.",
HT1453,Sheikh Avreyk (Heb),13579,שיך אברק,"אדמה, אדמתי, רחוּמה עד מוֹתי, רוּח רב חרבוֹניך הרתּיח.",
HT1454,Sheikh Avreyk (Heb),13578,שיך אברק,"אדמה, אדמתי, רחוּמה עד מוֹתי, רוּח רב חרבוֹניך הרתּיח.",
HT1455,Sheleg Al Iri (Heb),21545,שלג על עירי (עבֿרית),,
HT1456,Shema And Ekhad (Heb),13615,שמע ואחד,שמע ישׂראל יהוֹה אלהינוּ יהוֹה אחד.,
HT1457,Shema Kolenyu,13619,שמע קולנו,שמע קולנו ה' אלקנו חוס ורחם עלינו וקבּל בּרחמים וברצון את...,
HT1458,Shema Kolenyu,27888,שמע קולנו,,
HT1459,Shema Kolenyu,13626,שמע קולנו,שמע קולנו ה' אלקנו חוס ורחם עלינו וקבּל בּרחמים וברצון את...,
HT1460,Shema Kolenyu,13623,שמע קולנו,שמע קולנו ה' אלקנו חוס ורחם עלינו וקבּל בּרחמים וברצון את...,
HT1461,Shema Kolenyu,13622,שמע קולנו,שמע קולנו ה' אלקנו חוס ורחם עלינו וקבּל בּרחמים וברצון את...,
HT1462,Shema Kolenyu,13625,שמע קולנו,"שמע קולנו יי אלהינו, חוס ורחם עלינו וקבּל בּרחמים וברצון את...",
HT1463,Shema Kolenyu,13620,שמע קולנו,"שמע קולנו יי אלהינו, חוס ורחם עלינו וקבּל בּרחמים וברצון את...",
HT1464,Shema Kolenyu,13618,שמע קולנו,שמע קולנו ה' אלקנו חוס ורחם עלינו וקבּל בּרחמים וברצון את...,
HT1465,Shema Kolenyu,13624,שמע קולנו,שמע קולנו ה' אלקנו חוס ורחם עלינו וקבּל בּרחמים וברצון את...,
HT1466,Shema Kolenyu,13621,שמע קולנו,שמע קולנו ה' אלקנו חוס ורחם עלינו וקבּל בּרחמים וברצון את...,
HT1467,Shema Yisroel (Heb),30483,שמע ישׂראל,,
HT1468,Shema Yisroel (Heb),20192,שמע ישׂראל,,
HT1469,Shema Yisroel (Heb),20329,שמע ישׂראל,,
HT1470,Shema Yisroel (Heb),13628,שמע ישׂראל,,
HT1471,Shemer Song Medley (Heb),21547,מירוזת (שמר),,
HT1472,Shemesh Rad Leyom (Heb),20493,שמש רד לים (עבֿרית),,
HT1473,Shetehi Lemishmeret Shalom (Heb),13660,שתהא למשמרת שלום (עבֿרית),"במרום ילדמו עליהם ועלינו שכות, שתהא למשמרת שלום,",
HT1474,Shevat Aniym (Heb),13664,שׁועת עניים (עבֿרית),שׁועת אניים אתּה תשמע צעקת הדל תּקשׁיב ותוֹשׁיע: וכתוּב דננוּ...,
HT1475,Sheyiboneh Beys Hamikdosh (Heb),13669,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.,
HT1476,Sheyiboneh Beys Hamikdosh (Heb),13673,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.,
HT1477,Sheyiboneh Beys Hamikdosh (Heb),13670,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.,
HT1478,Sheyiboneh Beys Hamikdosh (Heb),13671,שיבּנה בּית המקדש,,
HT1479,Sheyiboneh Beys Hamikdosh (Heb),13672,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.,
HT1480,Sheyiboneh Beys Hamikdosh (Heb),23868,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.,
HT1481,Sheyiboneh Beys Hamikdosh (Heb),13682,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.,
HT1482,Sheyiboneh Beys Hamikdosh (Heb),13675,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.,
HT1483,Sheyiboneh Beys Hamikdosh (Heb),13676,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.,
HT1484,Sheyiboneh Beys Hamikdosh (Heb),13677,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.,
HT1485,Sheyiboneh Beys Hamikdosh (Heb),13678,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.,
HT1486,Sheyiboneh Beys Hamikdosh (Heb),13679,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.,
HT1487,Sheyiboneh Beys Hamikdosh (Heb),13681,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.,
HT1488,Sheyiboneh Beys Hamikdosh (Heb),13683,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.,
HT1489,Sheyiboneh Beys Hamikdosh (Heb),13684,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.,
HT1490,Sheyiboneh Beys Hamikdosh (Heb),22998,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.,
HT1491,Sheyiboneh Beys Hamikdosh (Heb),13674,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.,
HT1492,Sheyiboneh Beys Hamikdosh (Heb),13680,שיבּנה בּית המקדש,שיבּנה בּית המקדש בּמהרה בימנוּ ותן חלקנוּ בּתוֹרתך.,
HT1493,Sheyn Vi Di Levone,13726,שײן װי די לבֿנה,"יפה כּלבנה אתּ, כּמוֹ כּוֹכב זוֹהרת, נשׁלחתּ בּמתּנה, ישׁר לזרוֹעוֹתי.",
HT1494,"Sheyn Vi Di Levone (Heb, Medley)",21082,"שײן װי די לבֿנה (עבֿרית, מעדלי)","יפה כּלבנה אתּ, כּמוֹ כּוֹכב זוֹהרת, נשׁלחתּ בּמתּנה, ישׁר לזרוֹעוֹתי.",
HT1495,Sheyne Sheyndl (Heb),13744,שיינע שיינדל (עבֿריתּ),,
HT1496,Shibolet Basada (Heb),13749,שבּלת בּשׂדה,שבּלת בּשׂדה כּורעה בּרוח מעומם גרעינים כּי רב. ובמרחב הרים יןם...,
HT1497,Shibolet Basada (Heb),13750,שבּלת בּשׂדה,שבּלת בּשׂדה כּורעה בּרוח מעומם גרעינים כּי רב. ובמרחב הרים יום...,
HT1498,Shibolet Basada (Heb),13751,שבּלת בּשׂדה,שבּלת בּשׂדה כּורעה בּרוח מעומם גרעינים כּי רב. ובמרחב הרים יןם...,
HT1499,Shibolet Basada (Heb),26394,שבּלת בּשׂדה,שבּלת בּשׂדה כּורעה בּרוח מעומם גרעינים כּי רב. ובמרחב הרים יום...,
HT1500,Shifkhi Kamayim (Heb),13757,שפכי כּמים (עבֿרית),שפכי כּמים לבך נוכח פּני השם.,
HT1501,Shim'i Bat - Bat Mitsva (Heb),26283,שמעי בת - בת מצוה (עבֿרית),,
HT1502,Shimu Shimu,13774,שמעו שמעו,שמעו שמעו שוכני אהלים הולכה שׂורכה אורחת גמלים.,
HT1503,Shimu Shokhney Ohalim,13778,שמעו שמעו שוכני אהלים,שמעו שמעו שוכני אהלים הולכה שׂורכה אורחת גמלים.,
HT1504,Shimu Shokhney Ohalim,13777,שמעו שמעו שוכני אהלים,שמעו שמעו שוכני אהלים הולכה שׂורכה אורחת גמלים.,
HT1505,Shimu Shokhney Ohalim,13775,שמעו שמעו שוכני אהלים,שמעו שמעו שוכני אהלים הולכה שׂורכה אורחת גמלים.,
HT1506,Shimu Shokhney Ohalim,13779,שמעו שמעו שוכני אהלים,שמעו שמעו שוכני אהלים הולכה שׂורכה אורחת גמלים.,
HT1507,Shinanim (Heb),13780,שׁנאנים (עבֿרית),שׁנאנים שׁאננים כּנצוֹצים ילהבוֹ להטיהם וּמעטיהם כּעין קלל יצהבוּ,
HT1508,Ship Of Exiles (Heb),13781,אניות הגולים,,
HT1509,Shir Asirey Ako (Heb),13789,שיר אסירי עכּוֹ,,
HT1510,Shir Baboker Baboker (Heb),13791,שיר בּבּוקר בּבּוקר (עבֿרית),,
HT1511,Shir Eres (Heb),30639,שיר ערשׂה,,
HT1512,Shir Eres (Heb),13792,שיר ערשׂה,,
HT1513,Shir Eres (Heb),13795,שיר ערשׂה,,
HT1514,Shir Eres (Heb),13794,שיר ערשׂה,,
HT1515,Shir Eres (Heb),13796,שיר ערשׂה,,
HT1516,Shir Eres (Heb),13793,שיר ערשׂה,,
HT1517,Shir Haavoda (Heb),13808,שיר העבוֹדה (עבֿרית),"כּחל ים המים, נאוה ירושלים, אוֹרים השנים על נגב וגליל",
HT1518,Shir Haavoda (Heb),13809,שיר העבוֹדה (עבֿרית),"כּחל ים המים, נאוה ירושלים, אוֹרים השנים על נגב וגליל",
HT1519,Shir Haavoda Vehamolokha (Heb),13810,שיר העבוֹדה והמלאכה (עבֿרית),מי יצילנוּ מרעב? מי יאכילנוּ לחם רב? וּמי ישׁקנוּ כּוס חלב?,
HT1520,Shir Haavoda Vehamolokha (Heb),20754,שיר העבוֹדה והמלאכה (עבֿרית),מי יצילנוּ מרעב? מי יאכילנוּ לחם רב? וּמי ישׁקנוּ כּוס חלב?,
HT1521,Shir Hahagana (Heb),13829,שיר ההגנה,בּין גבוּלוֹת בּדרכים ללא דרך בּלילוֹת חשׂוּכי כּוֹכבים:,
HT1522,Shir Hahagana (Heb),13826,שיר ההגנה,בּין גבוּלוֹת בּדרכים ללא דרך בּלילוֹת חשׂוּכי כּוֹכבים:,
HT1523,Shir Hahagana (Heb),13827,שיר ההגנה,בּין גבוּלוֹת בּדרכים ללא דרך בּלילוֹת חשׂוּכי כּוֹכבים:,
HT1524,Shir Hahagana (Heb),13828,שיר ההגנה,בּין גבוּלוֹת בּדרכים ללא דרך בּלילוֹת חשׂוּכי כּוֹכבים:,
HT1525,Shir Hahagana (Heb),13830,שיר ההגנה,בּין גבוּלוֹת בּדרכים ללא דרך בּלילוֹת חשׂוּכי כּוֹכבים:,
HT1526,Shir Hakhablanim (Heb),13832,שיר החבּלנים (עבֿרית),,
HT1527,Shir Hakhamisha (Heb),13833,ואולי,,
HT1528,Shir Hamgeyn Uhamari (Heb),13850,שיר המגן והמרי,,
HT1529,Shir Hapalmakh,13858,"שיר הפּלמ""ח","מסביב יהום הסער, אך ראשנוּ לא ישח, לפקודה תמיד אנחנו,",
HT1530,Shir Hapalmakh,13863,"שיר הפּלמ""ח","מסביב יהום הסער, אך ראשנוּ לא ישח, לפקודה תמיד אנחנו,",
HT1531,Shir Hapalmakh,13855,"שיר הפּלמ""ח","מסביב יהום הסער, אך ראשנוּ לא ישח, לפקודה תמיד אנחנו,",
HT1532,Shir Hapalmakh,13865,"שיר הפּלמ""ח","מסביב יהום הסער, אך ראשנוּ לא ישח, לפקודה תמיד אנחנו,",
HT1533,Shir Hapalmakh,24501,"שיר הפּלמ""ח","מסביב יהום הסער, אך ראשנוּ לא ישח, לפקודה תמיד אנחנו,",
HT1534,Shir Hapalmakh,13862,"שיר הפּלמ""ח","מסביב יהום הסער, אך ראשנוּ לא ישח, לפקודה תמיד אנחנו,",
HT1535,Shir Hapalmakh,13861,"שיר הפּלמ""ח","מסביב יהום הסער, אך ראשנוּ לא ישח, לפקודה תמיד אנחנו,",
HT1536,Shir Hapalmakh,13859,"שיר הפּלמ""ח","מסביב יהום הסער, אך ראשנוּ לא ישח, לפקודה תמיד אנחנו,",
HT1537,Shir Hapalmakh,13864,"שיר הפּלמ""ח","מסביב יהום הסער, אך ראשנוּ לא ישח, לפקודה תמיד אנחנו,",
HT1538,Shir Hapalmakh,29825,"שיר הפּלמ""ח",,
HT1539,Shir Hapalmakh,13857,"שיר הפּלמ""ח","מסביב יהום הסער, אך ראשנוּ לא ישח, לפקודה תמיד אנחנו,",
HT1540,Shir Hapalmakh,13856,"שיר הפּלמ""ח","מסביב יהום הסער, אך ראשנוּ לא ישח, לפקודה תמיד אנחנו,",
HT1541,Shir Hapalmakh,13853,"שיר הפּלמ""ח","מסביב יהום הסער, אך ראשנוּ לא ישח, לפקודה תמיד אנחנו,",
HT1542,Shir Hapalmakh,13860,"שיר הפּלמ""ח","מסביב יהום הסער, אך ראשנוּ לא ישח, לפקודה תמיד אנחנו,",
HT1543,Shir Haroeh (Shepherd Song),13869,שיר הרועה,,
HT1544,Shir Hashikur (Heb),13872,שיר השיכור,,
HT1545,Shir Hashikur (Heb),13871,שיר השיכור,הדרך נראית לי. כל כך רחוקה. הכביש מתנרעע ואת רחוקה קרוב לי..,
HT1546,Shir Hashirim (Heb),19640,שיר השירים,"שיר השירים אשר לשלמה, ישקני מנשיקותּ פּיהו כּי-טובים דריך מייו.",
HT1547,Shir Hashirim (Heb),13876,שיר השירים,,
HT1548,Shir Hashirim (Heb),20439,שיר השירים,,
HT1549,Shir Hashirim (Heb),13877,שיר השירים,,
HT1550,Shir Hashirim 01:01,13887,שיר השירים,"שיר השירים אשר לשלמה, ישקני מנשיקותּ פּיהו כּי-טובים דריך מייו.",
HT1551,Shir Hashtil (Heb),23030,שיר השתיל (עבֿרית),,
HT1552,Shir Hashuk (Heb),13904,שיר השוק (עבֿרית),,
HT1553,Shir Hashuk (Heb),21556,שיר השוק (עבֿרית),,
HT1554,Shir Hatemenay (Heb),13906,שיר תמני (עבֿרית),"גמל גמלי, גמל גמלי, כּוס עמל לו ולי, צוארו מה יפה,",
HT1555,Shir Hatemenay (Heb),13905,שיר תמני (עבֿרית),"גמל גמלי, גמל גמלי, כּוס עמל לו ולי, צוארו מה יפה,",
HT1556,Shir Hekharut (Heb),13909,שיר החרות,,
HT1557,Shir Hekharut (Heb),13908,שיר החרות,,
HT1558,Shir Hekharut (Heb),25921,שיר החרות,,
HT1559,Shir Hekharut (Heb),13907,שיר החרות,,
HT1560,Shir Hu Lo Rak Milim (Heb),13910,שיר הוא רק מילים (עבֿרית),,
HT1561,Shir Khatana (Heb),13911,שיר חתּונה,"נגני, נגני, תּזמורתּ עד בּלי די אתּ מוציאה אותּי מכּל כּלי",
HT1562,Shir Lashalom (Heb),13916,שיר לשלום,"תנו לשמש לעלות, לבּקר להאיר, הזכּה שׁבּתפילות אותנו לא תחזיר.",
HT1563,Shir Lashalom (Heb),13917,שיר לשלום,,
HT1564,Shir Lashalom (Heb),13915,שיר לשלום,,
HT1565,Shir Lashalom (Heb),25719,שיר לשלום,"תנו לשמש לעלות, לבּקר להאיר, הזכּה שׁבּתפילות אותנו לא תחזיר.",
HT1566,Shir Lepeysekh (Heb),13918,שיר לפּסח (עבֿרית),,
HT1567,Shir Li Et Halayla (Heb),13919,שיר לי את הלילה,,
HT1568,Shir Li Shiri Li (Heb),13920,שיר לי שירי לי (עבֿרית),,
HT1569,Shir Sameakh (Heb),19077,שיר שׂמח,אם גם ראשנוּ שח ועצב סוֹבבנוּ - הבה ונתלקח מן השׂמחה שבּנוּ.,
HT1570,Shir Sameakh (Heb),13924,שיר שׂמח,אם גם ראשנוּ שח ועצב סוֹבבנוּ - הבה ונתלקח מן השׂמחה שבּנוּ.,
HT1571,Shir Sameakh (Heb),13925,שיר שׂמח,אם גם ראשנוּ שח ועצב סוֹבבנוּ - הבה ונתלקח מן השׂמחה שבּנוּ.,
HT1572,Shir Sameakh (Heb),13923,שיר שׂמח,אם גם ראשנוּ שח ועצב סוֹבבנוּ - הבה ונתלקח מן השׂמחה שבּנוּ.,
HT1573,Shir Sameakh (Heb),20232,שיר שׂמח,אם גם ראשנוּ שח ועצב סוֹבבנוּ - הבה ונתלקח מן השׂמחה שבּנוּ.,
HT1574,Shir Sameakh (Heb),22775,שיר שׂמח,אם גם ראשנוּ שח ועצב סוֹבבנוּ - הבה ונתלקח מן השׂמחה שבּנוּ.,
HT1575,"Shir Shabat (Heb, Kuni Leml)",13929,"שיר שבּת (עבֿרית, קוני למל)",,
HT1576,Shir Shlomo Hamelekh (Heb),13931,שיר שלמה המלך (עבֿריט),"שלמה המלך, הוא ידע חידות ומשלים. מכל אדם חכם שלמה.",
HT1577,"Shir Sium (Final Song, Heb)",13932,שיר סיוּם (עבֿרית),"הצרצרים בּקיץ שׁרים להם, ימים קצרים בּקיץ עוֹברים להם...",
HT1578,Shir Tsayltsalim (Heb),13933,שיר צלצוּלים  (עבֿרית),,
HT1579,Shir Yayin (Heb),20895,שיר יין (עבֿרית),,
HT1580,Shir Yeledim G'dolim (Heb),13934,שיר לילדים גדולים,,
HT1581,Shir Yom Hetsmaut (Heb),23906,שיר יום העצומאות (עבֿרית),,
HT1582,Shira Hano'ar (Heb),13935,שירה הנוער (עבֿרית),"שירה הנער שיר עתידנוּ, שיר התחדשוּת בּנין ועליה.",
HT1583,"Shiras Devorah (Judges 05:01, Heb)",13936,"שירת דבוֹרה (שופטים ה, עבֿרית)",ותּשׁר דבוֹרה וּבּרק בּן-אבינעם בּיוֹם ההוּא לאמר: בּפרע פּרעוֹת בּישׂראל,
HT1584,Shirat Ha'asavim (Heb),13938,שירת העשׂבים (עבֿרית),,
HT1585,Shiri Hashuk (Heb),13945,שירי השוק,,
HT1586,Shiru Shir (Heb),13967,שירו שיר,,
HT1587,Shiru Shir Khadash (Heb),13968,שירו שיר חדש (עבֿרית),,
HT1588,Shivat Tsion,13975,שיבת ציון,"מה-זאת עיני תאטינה! כּיונים תיופנת, יןסף ובּנימין, על דלתותי..",
HT1589,Shivkhi Ma'oz (Heb),13977,שהחי מעוז (עבֿרית),"מעוז צור ישׁועתי, לך נאה לשׁבח, הרחק הרחק ליד בּיתי,",
HT1590,Shlof Mayn Kind Mayn Kroyn,14003,"שלאָף מײַן קינד, מײַן קרױן",,
HT1591,Shlof Mayn Kind Shlof Keseyder,14009,"שלאָף מײַן קינד, שלאָף כּסדר",,
HT1592,Shmil (Heb),14060,שמילה (עבֿריצ),,
HT1593,Shneym Asar Hayrakhim (Heb),21552,שנים עשׂר הירחים,,
HT1594,Shneym Asar Hayrakhim (Heb),14086,שנים עשׂר הירחים,,
HT1595,Shneynu Hagesher Nivge (Heb),14087,שנינו הגשר נבגה (עבֿרית),,
HT1596,Shneynu Me'oto Hakfar (Heb),22762,שנינו מאותו הכּפר (עבֿרית),אנחנו שנענו מאותו הכּפר: אותה קומה - אותה בלורית שער...,
HT1597,Shneynu Me'oto Hakfar (Heb),20244,שנינו מאותו הכּפר (עבֿרית),אנחנו שנענו מאותו הכּפר: אותה קומה - אותה בלורית שער...,
HT1598,Shneynu Yakhdav (Heb),14088,שנינו יחגעו (עבֿרית),,
HT1599,Shnirele Perele,25141,שנירעלע פּערעלע,"יבוא אדיר ויגעלינו, יבוא אליהו ויבשרנו...",
HT1600,Shokheyn Ad (Heb),14095,שׁוֹכן עד (עבֿררית),שׁוֹכן עד מרוֹם וקדוֹשׁ שׁמוֹ. וֹכתוּב. רננוּ צדיקים בּיי לישׁרים...,
HT1601,Sholem Aleykhem,14111,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן,",
HT1602,Sholem Aleykhem,28718,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן,",
HT1603,Sholem Aleykhem,14124,שלוֹם עליכם,"שבּת שלוֹם (2) שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן,",
HT1604,Sholem Aleykhem,14122,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים...",
HT1605,Sholem Aleykhem,14113,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים...",
HT1606,Sholem Aleykhem,14120,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים...",
HT1607,Sholem Aleykhem,26269,שלוֹם עליכם,"שלוֹם עליכם, עליכם שלוֹם, מלאכי עליוֹן,",
HT1608,Sholem Aleykhem,14115,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים...",
HT1609,Sholem Aleykhem,14114,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים...",
HT1610,Sholem Aleykhem,14119,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים...",
HT1611,Sholem Aleykhem,14118,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים...",
HT1612,Sholem Aleykhem,14117,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים...",
HT1613,Sholem Aleykhem,14116,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים...",
HT1614,Sholem Aleykhem,14121,שלוֹם עליכם,"בּוֹרא עוֹלם בּקנין, השׁלם זה הבּנין.",
HT1615,Sholem Aleykhem,14110,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים...",
HT1616,Sholem Aleykhem,14109,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים...",
HT1617,Sholem Aleykhem,20844,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים...",
HT1618,Sholem Aleykhem,14107,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים...",
HT1619,Sholem Aleykhem,14112,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים...",
HT1620,Sholem Aleykhem,27603,שלוֹם עליכם,"שלוֹם עליכם, עליכם שלוֹם, מלאכי עליוֹן,",
HT1621,Sholem Aleykhem,30527,שלוֹם עליכם,"שלום עליכם מלאכי השרת מלאכי עליון, ממלך מלכי המלעים הקשוש ברוך היא.",
HT1622,Sholem Aleykhem,20916,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן,",
HT1623,Sholem Aleykhem,23824,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים...",
HT1624,Sholem Aleykhem,19630,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים...",
HT1625,Sholem Aleykhem,23871,שלוֹם עליכם,"שלוֹם עליכם, עליכם שלוֹם, מלאכי עליוֹן,",
HT1626,Sholem Aleykhem,26826,שלוֹם עליכם,"שלוֹם עליכם, עליכם שלוֹם, מלאכי עליוֹן,",
HT1627,Sholem Aleykhem,24971,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן, ממלך מלכי המלכים...",
HT1628,Sholem Aleykhem,14108,שלוֹם עליכם,"שלוֹם עליכם, מלאכי השרת, מלאכי עליוֹן,",
HT1629,Shomer Hakhomot (Heb),14136,שומר החומות (עבֿרית),,
HT1630,Shomer Ma Milayla (Heb),14137,"שומר מה מליל (עבֿרית, מאַלאַמוד)","שומר מא מליל (2), הנה לא ינום ולא יישן שומר ישׂראל.",
HT1631,Shomer Ma Mileyl (Heb),14138,שומר מה מליל,"שומר מה מליל, סהר נוגה בּרקיע, כּוכב נוצץ אורו יגיה.",
HT1632,Shomer Ma Mileyl (Heb),14139,שומר מה מליל,"שומר מה מליל, סהר נוגה בּרקיע, כּוכב נוצץ אורו יגיה.",
HT1633,Shomer Ma Mileyl (Heb),14140,שומר מה מליל,"שומר מה מליל, סהר נוגה בּרקיע, כּוכב נוצץ אורו יגיה.",
HT1634,Shomer Yisroel (Heb),25443,שוֹמר ישׂראל (עבֿרית),,
HT1635,Shomer Yisroel (Heb),14147,שוֹמר ישׂראל (עבֿרית),,
HT1636,Shomer Yisroel (Heb),25137,שוֹמר ישׂראל (עבֿרית),"שׁוֹמר ישׂראל, שׁמוֹר שׁארית ישׁראל, ואל יאבד ישׂראל, האוֹמרים...",
HT1637,Shomer Yisroel (Heb),14146,שוֹמר ישׂראל (עבֿרית),"שׁוֹמר ישׂראל, שׁמוֹר ישׁארית ישׁראל, ואל יאבד ישׂראל, האוֹמרים...",
HT1638,Shomer Yisroel (Heb),14145,שוֹמר ישׂראל (עבֿרית),"שׁוֹמר ישׂראל, שׁמוֹר ישׁארית ישׁראל, ואל יאבד ישׂראל, האוֹמרים...",
HT1639,Shomer Yisroel (Heb),14144,שוֹמר ישׂראל (עבֿרית),"שׁוֹמר ישׂראל, שׁמוֹר ישׁארית ישׁראל, ואל יאבד ישׂראל, האוֹמרים...",
