trackID,role,artist,isMainArtist
"S2939","director","Alexander Olshanetsky","No"
"S2939","clarinet","Dave Tarras","No"
"S2940","Tenor","Aaron Lebedeff","Yes"
"S2940","arranger","Alexander Olshanetsky","No"
"S2940","clarinet","Dave Tarras","No"
"S2941","Tenor","Aaron Lebedeff","Yes"
"S2941","composer","Aaron Lebedeff","No"
"S2941","arranger","Alexander Olshanetsky","No"
"S2941","clarinet","Dave Tarras","No"
"S2942","Tenor","Aaron Lebedeff","Yes"
"S2942","composer","Aaron Lebedeff","No"
"S2942","arranger","Alexander Olshanetsky","No"
"S2942","clarinet","Dave Tarras","No"
"S2943","Tenor","Aaron Lebedeff","Yes"
"S2943","composer","A. Makaroff","No"
"S2943","arranger","Alexander Olshanetsky","No"
"S2943","clarinet","Dave Tarras","No"
"S2944","Tenor","Aaron Lebedeff","Yes"
"S2944","composer","Alexander Olshanetsky","No"
"S2944","arranger","Alexander Olshanetsky","No"
"S2944","clarinet","Dave Tarras","No"
"S2945","Tenor","Aaron Lebedeff","Yes"
"S2945","composer","Alexander Olshanetsky","No"
"S2945","arranger","Alexander Olshanetsky","No"
"S2945","clarinet","Dave Tarras","No"
"S2946","Tenor","Aaron Lebedeff","Yes"
"S2946","composer","Alexander Olshanetsky","No"
"S2946","arranger","Alexander Olshanetsky","No"
"S2946","clarinet","Dave Tarras","No"
"S2947","Tenor","Aaron Lebedeff","Yes"
"S2947","composer","Alexander Olshanetsky","No"
"S2947","arranger","Alexander Olshanetsky","No"
"S2947","clarinet","Dave Tarras","No"
"S2948","Tenor","Aaron Lebedeff","Yes"
"S2949","Tenor","Aaron Lebedeff","Yes"
"S2949","composer","Aaron Lebedeff","No"
"S2949","arranger","Alexander Olshanetsky","No"
"S2949","director","Alexander Olshanetsky","No"
"S2949","clarinet","Dave Tarras","No"
"S2950","Tenor","Aaron Lebedeff","Yes"
"S2950","composer","Fischer Kanapoff","No"
"S2950","arranger","Alexander Olshanetsky","No"
"S2950","director","Alexander Olshanetsky","No"
"S2950","clarinet","Dave Tarras","No"
"S2951","Tenor","Aaron Lebedeff","Yes"
"S2951","composer","Joseph Rumshinsky","No"
"S2951","arranger","Alexander Olshanetsky","No"
"S2951","director","Alexander Olshanetsky","No"
"S2951","clarinet","Dave Tarras","No"
"S2952","Tenor","Aaron Lebedeff","Yes"
"S2952","composer","Alexander Olshanetsky","No"
"S2952","director","Alexander Olshanetsky","No"
"S2952","clarinet","Dave Tarras","No"
"S2953","Tenor","Aaron Lebedeff","Yes"
"S2953","composer","Alexander Olshanetsky","No"
"S2953","director","Alexander Olshanetsky","No"
"S2953","clarinet","Dave Tarras","No"
"S2954","Tenor","Aaron Lebedeff","Yes"
"S2954","composer","Alexander Olshanetsky","No"
"S2954","director","Alexander Olshanetsky","No"
"S2954","clarinet","Dave Tarras","No"
"S2955","Tenor","Aaron Lebedeff","Yes"
"S2955","composer","Alexander Olshanetsky","No"
"S2955","director","Alexander Olshanetsky","No"
"S2955","clarinet","Dave Tarras","No"
"S2956","Tenor","Aaron Lebedeff","Yes"
"S2956","composer","Alexander Olshanetsky","No"
"S2956","clarinet","Dave Tarras","No"
"S2957","Tenor","Aaron Lebedeff","Yes"
"S2957","composer","Alexander Olshanetsky","No"
"S2957","clarinet","Dave Tarras","No"
"S2958","Tenor","Aaron Lebedeff","Yes"
"S2958","composer","Alexander Olshanetsky","No"
"S2958","clarinet","Dave Tarras","No"
"S2959","Tenor","Aaron Lebedeff","Yes"
"S2959","composer","Alexander Olshanetsky","No"
"S2959","clarinet","Dave Tarras","No"
"S2960","Tenor","Aaron Lebedeff","Yes"
"S2961","Tenor","Aaron Lebedeff","Yes"
"S2961","composer","Alexander Olshanetsky","No"
"S2962","Tenor","Aaron Lebedeff","Yes"
"S2963","Tenor","Aaron Lebedeff","Yes"
"S2963","composer","Aaron Lebedeff","No"
"S2964","Tenor","Aaron Lebedeff","Yes"
"S2964","composer","R. Ossovsky","No"
"S2965","Tenor","Aaron Lebedeff","Yes"
"S2965","composer","Rubin Doctor","No"
"S2966","Tenor","Aaron Lebedeff","Yes"
"S2966","composer","Fischer Kanapoff","No"
"S2967","Tenor","Aaron Lebedeff","Yes"
"S2968","Tenor","Aaron Lebedeff","Yes"
"S2968","composer","Joseph Rumshinsky","No"
"S2968","director","Alexander Olshanetsky","No"
"S2968","clarinet","Dave Tarras","No"
"S2969","Tenor","Aaron Lebedeff","Yes"
"S2969","composer","Joseph Rumshinsky","No"
"S2969","director","Alexander Olshanetsky","No"
"S2969","clarinet","Dave Tarras","No"
"S2970","Tenor","Aaron Lebedeff","Yes"
"S2970","composer","Joseph Rumshinsky","No"
"S2970","composer","J. Jaffe","No"
"S2970","director","Alexander Olshanetsky","No"
"S2970","clarinet","Dave Tarras","No"
"S2971","Tenor","Aaron Lebedeff","Yes"
"S2971","composer","Rubin Doctor","No"
"S2971","director","Alexander Olshanetsky","No"
"S2971","clarinet","Dave Tarras","No"
"S2972","Tenor","Aaron Lebedeff","Yes"
"S2972","composer","Aaron Lebedeff","No"
"S2972","director","Alexander Olshanetsky","No"
"S2973","Tenor","Aaron Lebedeff","Yes"
"S2973","composer","Aaron Lebedeff","No"
"S2973","director","Alexander Olshanetsky","No"
"S2974","Tenor","Aaron Lebedeff","Yes"
"S2974","composer","Aaron Lebedeff","No"
"S2974","director","Alexander Olshanetsky","No"
"S2975","Tenor","Aaron Lebedeff","Yes"
"S2975","composer","Borris Rosenthal","No"
"S2975","composer","Herman Wohl","No"
"S2975","director","Alexander Olshanetsky","No"
"S2976","Tenor","Aaron Lebedeff","Yes"
"S2976","director","Sholom Secunda","No"
"S2976","clarinet","Dave Tarras","No"
"S2977","Tenor","Aaron Lebedeff","Yes"
"S2977","director","Sholom Secunda","No"
"S2977","clarinet","Dave Tarras","No"
"S2978","Tenor","Aaron Lebedeff","Yes"
"S2978","director","Sholom Secunda","No"
"S2978","clarinet","Dave Tarras","No"
"S2979","Tenor","Aaron Lebedeff","Yes"
"S2979","director","Sholom Secunda","No"
"S2979","clarinet","Dave Tarras","No"
"S2980","Tenor","Aaron Lebedeff","Yes"
"S2980","composer","Sholom Secunda","No"
"S2980","director","Sholom Secunda","No"
"S2980","clarinet","Dave Tarras","No"
"S2981","Tenor","Aaron Lebedeff","Yes"
"S2981","composer","Sholom Secunda","No"
"S2981","director","Sholom Secunda","No"
"S2981","clarinet","Dave Tarras","No"
"S2982","Tenor","Aaron Lebedeff","Yes"
"S2982","composer","Sholom Secunda","No"
"S2982","director","Sholom Secunda","No"
"S2982","clarinet","Dave Tarras","No"
"S2983","Tenor","Aaron Lebedeff","Yes"
"S2983","composer","Sholom Secunda","No"
"S2983","director","Sholom Secunda","No"
"S2983","clarinet","Dave Tarras","No"
"S2984","Violin","Max Leibowitz","Yes"
"S2984","piano","Dr. Philip Friedman","No"
"S2985","Violin","Max Leibowitz","Yes"
"S2985","piano","Dr. Philip Friedman","No"
"S2986","Violin","Max Leibowitz","Yes"
"S2986","piano","Dr. Philip Friedman","No"
"S2987","Orchestra","Max Leibowitz","Yes"
"S2987","violin","Max Leibowitz","No"
"S2988","Orchestra","Max Leibowitz","Yes"
"S2988","violin","Max Leibowitz","No"
"S2989","Orchestra","Max Leibowitz","Yes"
"S2989","violin","Max Leibowitz","No"
"S2990","Orchestra","Max Leibowitz","Yes"
"S2990","violin","Max Leibowitz","No"
"S2991","Orchestra","Max Leibowitz","Yes"
"S2991","director","Israel J. Hochman","No"
"S2991","violin","Max Leibowitz","No"
"S2992","Orchestra","Max Leibowitz","Yes"
"S2992","director","Israel J. Hochman","No"
"S2992","violin","Max Leibowitz","No"
"S2993","Violin","Max Leibowitz","Yes"
"S2993","composer","Joseph Moskowitz","No"
"S2993","cymbal","Silver","No"
"S2994","Violin","Max Leibowitz","Yes"
"S2994","cymbal","Silver","No"
"S2995","Violin","Max Leibowitz","Yes"
"S2995","cymbal","Silver","No"
"S2996","Violin","Max Leibowitz","Yes"
"S2996","cymbal","Silver","No"
"S2997","Violin","Max Leibowitz","Yes"
"S2998","Violin","Max Leibowitz","Yes"
"S2999","Violin","Max Leibowitz","Yes"
"S3000","Violin","Max Leibowitz","Yes"
"S3001","Soprano","Lucy Levin","Yes"
"S3001","director","Joseph Rumshinsky","No"
"S3002","Soprano","Lucy Levin","Yes"
"S3002","director","Joseph Rumshinsky","No"
"S3003","Vocal Duet","Lucy Levin","Yes"
"S3003","Vocal Duet","Max Wilner","Yes"
"S3003","vocal","Lucy Levin","No"
"S3003","vocal","Max Wilner","No"
"S3003","director","Israel J. Hochman","No"
"S3004","Vocal Duet","Lucy Levin","Yes"
"S3004","Vocal Duet","Max Wilner","Yes"
"S3004","vocal","Lucy Levin","No"
"S3004","vocal","Max Wilner","No"
"S3004","director","Israel J. Hochman","No"
"S3005","Soprano","Lucy Levin","Yes"
"S3005","director","Israel J. Hochman","No"
"S3006","Soprano","Lucy Levin","Yes"
"S3006","director","Israel J. Hochman","No"
"S3007","Soprano","Lucy Levin","Yes"
"S3008","Soprano","Lucy Levin","Yes"
"S3009","Soprano","Lucy Levin","Yes"
"S3010","Soprano","Lucy Levin","Yes"
"S3010","composer","Joseph Rumshinsky","No"
"S3010","director","Leroy Shield","No"
"S3011","Soprano","Lucy Levin","Yes"
"S3011","words","Isidore Lillian","No"
"S3011","music","Joseph Rumshinsky","No"
"S3011","director","Nathaniel Shilkret","No"
"S3012","Soprano","Lucy Levin","Yes"
"S3012","composer","Solomon Smulewitz","No"
"S3012","composer","Sholom Secunda","No"
"S3012","director","Bruno Reibold","No"
"S3013","Soprano","Lucy Levin","Yes"
"S3013","composer","Josef B. Robiner","No"
"S3014","Soprano","Lucy Levin","Yes"
"S3014","composer","Joseph Rumshinsky","No"
"S3014","director","Bruno Reibold","No"
"S3015","Soprano","Lucy Levin","Yes"
"S3015","composer","Joseph Rumshinsky","No"
"S3015","director","Bruno Reibold","No"
"S3016","Soprano","Lucy Levin","Yes"
"S3016","composer","Joseph Rumshinsky","No"
"S3016","director","Alexander Olshanetsky","No"
"S3017","Soprano","Lucy Levin","Yes"
"S3017","composer","Joseph Rumshinsky","No"
"S3017","director","Alexander Olshanetsky","No"
"S3018","Vocal","Benjamin Levite","Yes"
"S3018","director","Israel J. Hochman","No"
"S3019","Vocal","Benjamin Levite","Yes"
"S3019","director","Israel J. Hochman","No"
"S3020","Vocal","Benjamin Levite","Yes"
"S3020","director","Israel J. Hochman","No"
"S3021","Vocal","Benjamin Levite","Yes"
"S3021","director","Israel J. Hochman","No"
"S3022","Vocal","Benjamin Levite","Yes"
"S3022","organ","Samuel Braslavsky","No"
"S3023","Vocal","Benjamin Levite","Yes"
"S3023","organ","Samuel Braslavsky","No"
"S3024","Vocal","S. Libsohn","Yes"
"S3025","Vocal","S. Libsohn","Yes"
"S3026","Vocal","S. Libsohn","Yes"
"S3027","Vocal","S. Libsohn","Yes"
"S3028","Vocal","S. Libsohn","Yes"
"S3029","Vocal","S. Libsohn","Yes"
"S3030","Orchestra","Matus Lichtenstein","Yes"
"S3030","leader","Matus Lichtenstein","No"
"S3030","orchestra","Matus Lichtenstein's Kunst Orkester","No"
"S3031","Orchestra","Matus Lichtenstein","Yes"
"S3031","leader","Matus Lichtenstein","No"
"S3031","orchestra","Matus Lichtenstein's Kunst Orkester","No"
"S3032","Orchestra","Matus Lichtenstein","Yes"
"S3032","leader","Matus Lichtenstein","No"
"S3032","orchestra","Matus Lichtenstein's Kunst Orkester","No"
"S3032","arranger","Matus Lichtenstein","No"
"S3033","Orchestra","Matus Lichtenstein","Yes"
"S3033","leader","Matus Lichtenstein","No"
"S3033","orchestra","Matus Lichtenstein's Kunst Orkester","No"
"S3033","arranger","Matus Lichtenstein","No"
"S3034","Orchestra","Matus Lichtenstein","Yes"
"S3034","leader","Matus Lichtenstein","No"
"S3034","orchestra","Matus Lichtenstein's Kunst Orkester","No"
"S3034","composer","Pinchas Jassinowsky","No"
"S3035","Orchestra","Matus Lichtenstein","Yes"
"S3035","leader","Matus Lichtenstein","No"
"S3035","orchestra","Matus Lichtenstein's Kunst Orkester","No"
"S3035","composer","Pinchas Jassinowsky","No"
"S3036","Spoken","Alex Lifschutz","Yes"
"S3036","speaker","Alex Lifschutz","No"
"S3037","Spoken","Isidore Lillian","Yes"
"S3037","speaker","Isidore Lillian","No"
"S3038","Spoken Duet","Isidore Lillian","Yes"
"S3038","Spoken Duet","Louis Gilrod","Yes"
"S3038","speaker","Isidore Lillian","No"
"S3038","speaker","Louis Gilrod","No"
"S3039","Spoken Duet","Isidore Lillian","Yes"
"S3039","Spoken Duet","Louis Gilrod","Yes"
"S3039","speaker","Isidore Lillian","No"
"S3039","speaker","Louis Gilrod","No"
"S3040","Spoken Duet","Isidore Lillian","Yes"
"S3040","Spoken Duet","Louis Gilrod","Yes"
"S3040","speaker","Isidore Lillian","No"
"S3040","speaker","Louis Gilrod","No"
"S3041","Vocal","Dale Lind","Yes"
"S3041","organ","Samuel Braslavsky","No"
"S3042","Vocal","Dale Lind","Yes"
"S3042","composer","Rev. O. Lind","No"
"S3042","organ","Clara Rosenthal","No"
"S3043","Vocal","Dale Lind","Yes"
"S3043","composer","Rev. O. Lind","No"
"S3043","organ","Clara Rosenthal","No"
"S3044","Contralto","Pepi Litman","Yes"
"S3045","Contralto","Pepi Litman","Yes"
"S3046","Contralto","Pepi Litman","Yes"
"S3047","Contralto","Pepi Litman","Yes"
"S3048","Soprano","Annie Lubin","Yes"
"S3049","Soprano","Annie Lubin","Yes"
"S3050","Soprano","Annie Lubin","Yes"
"S3051","Soprano","Annie Lubin","Yes"
"S3051","composer","Jacob Birnberg","No"
"S3051","director","Leroy Shield","No"
"S3052","Soprano","Annie Lubin","Yes"
"S3052","composer","Borris Rosenthal","No"
"S3052","director","Leroy Shield","No"
"S3053","Soprano","Annie Lubin","Yes"
"S3053","composer","Max Baden","No"
"S3054","Soprano","Annie Lubin","Yes"
"S3054","composer","Max Baden","No"
"S3055","Soprano","Annie Lubin","Yes"
"S3055","composer","Jacob Birnberg","No"
"S3055","director","Leroy Shield","No"
"S3056","Soprano","Annie Lubin","Yes"
"S3056","composer","Borris Rosenthal","No"
"S3056","director","Leroy Shield","No"
"S3057","Soprano","Annie Lubin","Yes"
"S3057","director","Israel J. Hochman","No"
"S3058","Soprano","Annie Lubin","Yes"
"S3058","director","Israel J. Hochman","No"
"S3059","Soprano","Annie Lubin","Yes"
"S3059","composer","Isidore Lillian","No"
"S3059","composer","Jack Shargel","No"
"S3060","Soprano","Annie Lubin","Yes"
"S3060","composer","Rubin Doctor","No"
"S3061","Vocal","David Lubritzky","Yes"
"S3061","composer","Joseph Brody","No"
"S3061","composer","Louis Friedsell","No"
"S3061","orchestra","King's Orchestra","No"
"S3062","Vocal","Fanny Lubritzky","Yes"
"S3062","composer","Joseph Brody","No"
"S3062","composer","Louis Friedsell","No"
"S3062","director","Joseph Brody","No"
"S3063","Vocal","Fanny Lubritzky","Yes"
"S3063","composer","Solomon Smulewitz","No"
"S3063","composer","Joseph Brody","No"
"S3063","director","Joseph Brody","No"
"S3064","Vocal","Fanny Lubritzky","Yes"
"S3064","composer","Joseph Brody","No"
"S3064","composer","Louis Friedsell","No"
"S3064","director","Joseph Brody","No"
"S3065","Vocal","Fanny Lubritzky","Yes"
"S3065","composer","Henry M. Gastwirth","No"
"S3065","composer","Joseph Brody","No"
"S3065","composer","Louis Friedsell","No"
"S3065","orchestra","King's Orchestra","No"
"S3066","Vocal","Fanny Lubritzky","Yes"
"S3066","composer","Henry M. Gastwirth","No"
"S3066","composer","Joseph Brody","No"
"S3066","composer","Louis Friedsell","No"
"S3066","orchestra","King's Orchestra","No"
"S3067","Vocal","Fanny Lubritzky","Yes"
"S3067","composer","Henry M. Gastwirth","No"
"S3067","composer","Joseph Brody","No"
"S3067","composer","Louis Friedsell","No"
"S3067","orchestra","King's Orchestra","No"
"S3068","Vocal","Fanny Lubritzky","Yes"
"S3068","composer","Henry M. Gastwirth","No"
"S3068","composer","Joseph Brody","No"
"S3068","composer","Louis Friedsell","No"
"S3068","orchestra","King's Orchestra","No"
"S3069","Vocal","Fanny Lubritzky","Yes"
"S3069","composer","Joseph Brody","No"
"S3069","composer","Louis Friedsell","No"
"S3070","Vocal","Fanny Lubritzky","Yes"
"S3070","composer","Joseph Brody","No"
"S3070","composer","Louis Friedsell","No"
"S3071","Vocal","Fanny Lubritzky","Yes"
"S3071","composer","Joseph Brody","No"
"S3072","Vocal","Fanny Lubritzky","Yes"
"S3072","composer","Joseph Brody","No"
"S3072","composer","Louis Friedsell","No"
"S3073","Vocal","Fanny Lubritzky","Yes"
"S3073","composer","Joseph Brody","No"
"S3073","composer","Louis Friedsell","No"
"S3074","Vocal Duet","Fanny Lubritzky","Yes"
"S3074","Vocal Duet","Leon Blank","Yes"
"S3074","vocal","Fanny Lubritzky","No"
"S3074","vocal","Leon Blank","No"
"S3074","composer","Louis Gilrod","No"
"S3074","composer","Peretz Sandler","No"
"S3074","director","Leroy Shield","No"
"S3075","Spoken","Lillian Lux","Yes"
"S3075","speaker","Lillian Lux","No"
"S3075","composer","Tunkeler","No"
"S3076","Spoken","Lillian Lux","Yes"
"S3076","speaker","Lillian Lux","No"
"S3076","composer","Tunkeler","No"
"S3077","Chorus","Machtenburg Male Choir","Yes"
"S3077","leader","Meyer Machtenburg","No"
"S3077","composer","Meyer Machtenburg","No"
"S3077","director","Machtenburg","No"
"S3077","boy alto","Herbert Slotnick","No"
"S3077","composer","Jacob Rappaport","No"
"S3078","Vocal","Samuel Malavsky","Yes"
"S3079","Vocal","Samuel Malavsky","Yes"
"S3079","piano","Yossele Rosenblatt","No"
"S3080","Vocal","Samuel Malavsky","Yes"
"S3081","Vocal","Samuel Malavsky","Yes"
"S3082","Vocal","Samuel Malavsky","Yes"
"S3082","composer","Samuel Malavsky","No"
"S3082","organ","Henry Spector","No"
"S3083","Vocal","Samuel Malavsky","Yes"
"S3083","composer","Samuel Malavsky","No"
"S3083","organ","Henry Spector","No"
"S3084","Vocal","Samuel Malavsky","Yes"
"S3084","organ","Samuel Braslavsky","No"
"S3085","Vocal","Samuel Malavsky","Yes"
"S3085","organ","Samuel Braslavsky","No"
"S3086","Vocal","Samuel Malavsky","Yes"
"S3087","Vocal","Samuel Malavsky","Yes"
"S3087","organ","Joseph Schreibman","No"
"S3088","Vocal","Samuel Malavsky","Yes"
"S3088","organ","Joseph Schreibman","No"
"S3089","Vocal","Samuel Malavsky","Yes"
"S3089","organ","Rose Gross","No"
"S3090","Vocal","Samuel Malavsky","Yes"
"S3090","organ","Rose Gross","No"
"S3091","Vocal","Samuel Malavsky","Yes"
"S3091","organ","Joseph Schreibman","No"
"S3092","Vocal","Joseph Mann","Yes"
"S3093","Vocal","Abraham Manovitz","Yes"
"S3093","organ","Nathaniel Shilkret","No"
"S3094","Vocal","Abraham Manovitz","Yes"
"S3094","organ","Nathaniel Shilkret","No"
"S3095","Vocal","Abraham Manovitz","Yes"
"S3095","organ","Nathaniel Shilkret","No"
"S3096","Contralto","Delphine March","Yes"
"S3097","Contralto","Delphine March","Yes"
"S3098","Contralto","Delphine March","Yes"
"S3099","Contralto","Delphine March","Yes"
"S3100","Contralto","Delphine March","Yes"
"S3101","Contralto","Delphine March","Yes"
"S3102","Contralto","Delphine March","Yes"
"S3103","Vocal","H.L. Martin","Yes"
"S3104","Vocal","H.L. Martin","Yes"
"S3105","Vocal","H.L. Martin","Yes"
"S3106","Vocal","H.L. Martin","Yes"
"S3107","Vocal","H.L. Martin","Yes"
"S3108","Vocal","H.L. Martin","Yes"
"S3109","Vocal","H.L. Martin","Yes"
"S3110","Vocal","H.L. Martin","Yes"
"S3111","Vocal","H.L. Martin","Yes"
"S3112","Vocal","H.L. Martin","Yes"
"S3113","Vocal","H.L. Martin","Yes"
"S3114","Vocal","H.L. Martin","Yes"
"S3115","Vocal","H.L. Martin","Yes"
"S3116","Vocal","H.L. Martin","Yes"
"S3117","Vocal","H.L. Martin","Yes"
"S3118","Vocal","H.L. Martin","Yes"
"S3119","Vocal","H.L. Martin","Yes"
"S3120","Concertina","Grigori Matusewitz","Yes"
"S3120","composer","Vittorio Monti","No"
"S3120","piano","Nathaniel Shilkret","No"
"S3121","Concertina","Grigori Matusewitz","Yes"
"S3121","composer","Peter Nevsky","No"
"S3121","piano","Nathaniel Shilkret","No"
"S3122","Concertina","Grigori Matusewitz","Yes"
"S3122","piano","Nathaniel Shilkret","No"
"S3123","Concertina","Grigori Matusewitz","Yes"
"S3123","composer","Vittorio Monti","No"
"S3123","piano","Nathaniel Shilkret","No"
"S3124","Concertina","Grigori Matusewitz","Yes"
"S3124","composer","Peter Nevsky","No"
"S3124","piano","Nathaniel Shilkret","No"
"S3125","Concertina","Grigori Matusewitz","Yes"
"S3125","piano","Nathaniel Shilkret","No"
"S3126","Concertina","Grigori Matusewitz","Yes"
"S3126","composer","Grigori Matusewitz","No"
"S3126","piano","J. Samos","No"
"S3127","Concertina","Grigori Matusewitz","Yes"
"S3127","composer","Grigori Matusewitz","No"
"S3127","piano","J. Samos","No"
"S3128","Concertina","Grigori Matusewitz","Yes"
"S3128","composer","Grigori Matusewitz","No"
"S3128","piano","J. Samos","No"
"S3129","Concertina","Grigori Matusewitz","Yes"
"S3129","composer","Grigori Matusewitzh","No"
"S3129","piano","J. Samos","No"
"S3130","Tenor","David Medoff","Yes"
"S3131","Tenor","David Medoff","Yes"
"S3132","Tenor","David Medoff","Yes"
"S3132","composer","Joseph Rumshinsky","No"
"S3133","Tenor","David Medoff","Yes"
"S3133","composer","Joseph Rumshinsky","No"
"S3134","Tenor","David Medoff","Yes"
"S3134","composer","Joseph Rumshinsky","No"
"S3135","Tenor","David Medoff","Yes"
"S3136","Tenor","David Medoff","Yes"
"S3137","Tenor","David Medoff","Yes"
"S3138","Tenor","David Medoff","Yes"
"S3139","Tenor","David Medoff","Yes"
"S3140","Tenor","David Medoff","Yes"
"S3141","Vocal Duet","David Medoff","Yes"
"S3141","Vocal Duet","Rae Solovieva Medoff","Yes"
"S3141","vocal","David Medoff","No"
"S3141","vocal","Rae Solovieva Medoff","No"
"S3142","Tenor","David Medoff","Yes"
"S3143","Tenor","David Medoff","Yes"
"S3144","Tenor","David Medoff","Yes"
"S3145","Tenor","David Medoff","Yes"
"S3146","Vocal Duet","David Medoff","Yes"
"S3146","Vocal Duet","Rae Solovieva Medoff","Yes"
"S3146","vocal","David Medoff","No"
"S3146","vocal","Rae Solovieva Medoff","No"
"S3147","Vocal Duet","David Medoff","Yes"
"S3147","Vocal Duet","Rae Solovieva Medoff","Yes"
"S3147","vocal","David Medoff","No"
"S3147","vocal","Rae Solovieva Medoff","No"
"S3148","Vocal Duet","David Medoff","Yes"
"S3148","Vocal Duet","Rae Solovieva Medoff","Yes"
"S3148","vocal","David Medoff","No"
"S3148","vocal","Rae Solovieva Medoff","No"
"S3149","Vocal Duet","David Medoff","Yes"
"S3149","Vocal Duet","Rae Solovieva Medoff","Yes"
"S3149","vocal","David Medoff","No"
"S3149","vocal","Rae Solovieva Medoff","No"
"S3150","Vocal Duet","David Medoff","Yes"
"S3150","Vocal Duet","Rae Solovieva Medoff","Yes"
"S3150","vocal","David Medoff","No"
"S3150","vocal","Rae Solovieva Medoff","No"
"S3151","Vocal Duet","David Medoff","Yes"
"S3151","Vocal Duet","Rae Solovieva Medoff","Yes"
"S3151","vocal","David Medoff","No"
"S3151","vocal","Rae Solovieva Medoff","No"
"S3152","Vocal Duet","David Medoff","Yes"
"S3152","Vocal Duet","Rae Solovieva Medoff","Yes"
"S3152","vocal","David Medoff","No"
"S3152","vocal","Rae Solovieva Medoff","No"
"S3153","Vocal Duet","David Medoff","Yes"
"S3153","Vocal Duet","Rae Solovieva Medoff","Yes"
"S3153","vocal","David Medoff","No"
"S3153","vocal","Rae Solovieva Medoff","No"
"S3154","Vocal Duet","David Medoff","Yes"
"S3154","Vocal Duet","Rae Solovieva Medoff","Yes"
"S3154","vocal","David Medoff","No"
"S3154","vocal","Rae Solovieva Medoff","No"
"S3155","Vocal Duet","David Medoff","Yes"
"S3155","Vocal Duet","Rae Solovieva Medoff","Yes"
"S3155","vocal","David Medoff","No"
"S3155","vocal","Rae Solovieva Medoff","No"
"S3156","Tenor","David Medoff","Yes"
"S3157","Tenor","David Medoff","Yes"
"S3158","Tenor","David Medoff","Yes"
"S3159","Tenor","David Medoff","Yes"
"S3160","Tenor","David Medoff","Yes"
"S3161","Tenor","David Medoff","Yes"
"S3162","Tenor","David Medoff","Yes"
"S3163","Tenor","David Medoff","Yes"
"S3164","Tenor","David Medoff","Yes"
"S3165","Tenor","David Medoff","Yes"
"S3166","Vocal Duet","David Medoff","Yes"
"S3166","Vocal Duet","Rae Solovieva Medoff","Yes"
"S3166","vocal","David Medoff","No"
"S3166","vocal","Rae Solovieva Medoff","No"
"S3167","Vocal Duet","David Medoff","Yes"
"S3167","Vocal Duet","Rae Solovieva Medoff","Yes"
"S3167","vocal","David Medoff","No"
"S3167","vocal","Rae Solovieva Medoff","No"
"S3168","Vocal Duet","David Medoff","Yes"
"S3168","Vocal Duet","Rae Solovieva Medoff","Yes"
"S3168","vocal","David Medoff","No"
"S3168","vocal","Rae Solovieva Medoff","No"
"S3169","Tenor","David Medoff","Yes"
"S3170","Tenor","David Medoff","Yes"
"S3171","Tenor","David Medoff","Yes"
"S3172","Tenor","David Medoff","Yes"
"S3173","Tenor","David Medoff","Yes"
"S3174","Tenor","David Medoff","Yes"
"S3175","Tenor","David Medoff","Yes"
"S3176","Tenor","David Medoff","Yes"
"S3177","Tenor","David Medoff","Yes"
"S3178","Tenor","David Medoff","Yes"
"S3179","Tenor","David Medoff","Yes"
"S3180","Tenor","David Medoff","Yes"
"S3181","Tenor","David Medoff","Yes"
"S3182","Tenor","David Medoff","Yes"
"S3182","leader","David Medoff","No"
"S3182","chorus","Ukrainian Church Chorus","No"
"S3183","Tenor","David Medoff","Yes"
"S3183","leader","David Medoff","No"
"S3183","chorus","Ukrainian Church Chorus","No"
"S3184","Tenor","David Medoff","Yes"
"S3184","leader","David Medoff","No"
"S3184","chorus","Ukrainian Church Chorus","No"
"S3185","Tenor","David Medoff","Yes"
"S3185","leader","David Medoff","No"
"S3185","chorus","Ukrainian Church Chorus","No"
"S3186","Tenor","David Medoff","Yes"
"S3186","leader","David Medoff","No"
"S3186","chorus","Ukrainian Church Chorus","No"
"S3187","Tenor","David Medoff","Yes"
"S3187","leader","David Medoff","No"
"S3187","chorus","Ukrainian Church Chorus","No"
"S3188","Tenor","David Medoff","Yes"
"S3188","composer","Abraham Goldfaden","No"
"S3189","Tenor","David Medoff","Yes"
"S3190","Tenor","David Medoff","Yes"
"S3190","composer","Abraham Goldfaden","No"
"S3191","Tenor","David Medoff","Yes"
"S3191","composer","Abraham Goldfaden","No"
"S3192","Tenor","David Medoff","Yes"
"S3193","Tenor","David Medoff","Yes"
"S3194","Tenor","David Medoff","Yes"
"S3195","Tenor","David Medoff","Yes"
"S3196","Tenor","David Medoff","Yes"
"S3197","Tenor","David Medoff","Yes"
"S3198","Tenor","David Medoff","Yes"
"S3199","Tenor","David Medoff","Yes"
"S3200","Tenor","David Medoff","Yes"
"S3201","Tenor","David Medoff","Yes"
"S3202","Tenor","David Medoff","Yes"
"S3203","Tenor","David Medoff","Yes"
"S3204","Tenor","David Medoff","Yes"
"S3205","Tenor","David Medoff","Yes"
"S3206","Tenor","David Medoff","Yes"
"S3207","Tenor","David Medoff","Yes"
"S3208","Tenor","David Medoff","Yes"
"S3209","Tenor","David Medoff","Yes"
"S3210","Tenor","David Medoff","Yes"
"S3211","Tenor","David Medoff","Yes"
"S3212","Tenor","David Medoff","Yes"
