16808,R'eih Bimnuchuseinu ,11/1919,1919,
16809,Mi Sheoso Nisim ,11/1919,1919,
16810,B'rich Sh'mey ,11/1919,1919,
16811,Ono Adonoi ,11/1919,1919,
16812,Kum Zu Mir In Cheder'l ,12/1919,1919,
16813,Mai Ko Mashma Lon ,12/1919,1919,
16814,"Adonoi, Adonoi ",1919,1919,
16815,Tikanto Shabos ,1919,1919,
16816,Wehu Rachum ,02/1920,1920,
16817,V'lirisholaim Irchu ,02/1920,1920,
16818,Ismach Moisheh ,02/1920,1920,
16819,Refoenu,02/1920,1920,
16820,L'eil Boruch ,07/1920,1920,
16821,Daniel Ish Chamudos ,07/1920,1920,
16822,Mogen Oves ,07/1920,1920,
16823,Shma Isroel ,07/1920,1920,
16824,Hachsidim,07/1920,1920,
16825,Bameh Madlikin ,07/1920,1920,
16826,Umpimnei Chatoeinu-Pt. 1 ,10/1920,1920,
16827,Umpimnei Chatoeinu-Pt. 2 ,10/1920,1920,
16828,Wehuofanim,10/1920,1920,
16829,Mimkomcho Malkeinu ,10/1920,1920,
16830,Acheinu Kol Beis Isroel ,10/1920,1920,
16831,Adoshem Moloch ,10/1920,1920,
16832,Kol Adoshem ,10/1920,1920,
16833,Yishtabach,10/1920,1920,
16834,Oshamnu Mikol Om ,01/1921,1921,
16835,L'eil Baruch ,01/1921,1921,
16836,Mogen Oves ,01/1921,1921,
16837,Tanchum,06/1921,1921,
16838,Auf'n Pripechok,06/1921,1921,
16839,Unsaneh Toikef ,09/1921,1921,
16840,Owinu Malkeinu ,09/1921,1921,
16841,Habein Yakir Li ,09/1921,1921,
16842,V'Shomru,1/27/1922,1922,
16843,V'chulom M'Kablim ,1/27/1922,1922,
16844,Kol Isroel ,3/24/1925,1925,
16845,Mloch Al Kol Hoelom ,3/24/1925,1925,
16846,Auf'n Pripetchik (On The Hearth) ,06/11/1925,1925,
16847,BVE 33012-1 Dem Milner's Traren (The Miller's Tears),06/11/1925,1925,
16848,"Al Tiro Avdi Jakov (Don't Fear, Jacob) ",10/27/1925,1925,
16849,In Schenkl Arein (To The Bar) ,10/27/1925,1925,
16850,"Die Dibbuk Chassene, fun ''Dibbuk''",1922,1922,
16851,Der Dibuk ,05/1924,1924,
16852,Mechatunim Tanz ,05/1924,1924,
16853,"Der Yiddisher March, from Ansky's drama ''The Dibbuk''",11/16/1925,1925,
16854,"Kalle Bezetens Un A Freilachs (The Bridal Serenade And Congratulations), from Ansky's drama ''The Dibbuk""",11/16/1925,1925,
16855,"Chasene Niginim (Wedding Melodies), from Ansky's drama ''The Dibbuk''",11/16/1925,1925,
16856,Noch Havdolo Beim Rebin (Sabbath Night Around The Rabbi's Table),11/16/1925,1925,
16857,Oi Vey Titina ,11/17/1925,1925,
16858,Wolochl,11/17/1925,1925,
16859,Dem Zaden's Tanz (Grandfather's Dance),11/17/1925,1925,
16860,Machetunim Tanz (Dance Of The Bridal Relatives) ,11/17/1925,1925,
16861,Oi Bin Ich Geloffen,12/1921,1921,
16862,Katskill Mountains ,12/1921,1921,
16863,"O Katharina, from Balieff's ''Chauve Souris''",05/01/1925,1925,
16864,Als Far Gelt (All Is For Gold),05/01/1925,1925,
16865,Ich Trink (I Drink),06/17/1925,1925,
16866,Alles Klept Sich Zu Mir (Everything Sticks To Me) ,06/17/1925,1925,
16867,Git Mir Die Maidlach Fun Amol (Give Me The Girls Of Yesterday),10/15/1925,1925,
16868,"Oi Bin Ich Meshige (Oh, I'm A Nut) ",10/15/1925,1925,
16869,"Yes Sir, Sie Is Mein Kalleh (Yes Sir, That's My Baby)",12/2/1925,1925,
16870,"Yes Sir, Sie Is Mein Kalleh (Yes Sir, That's My Baby)",12/4/1925,1925,
16871,"Ibergemacht, from ''Far Der Chassene'' ",12/4/1925,1925,
16872,"Maidlech, I Love You Just The Same (Girls, I Love You Just The Same), from ''Models Of Love''",1/29/1926,1926,
16873,Der Litwisher Chosedel (The Little Lithuanian Chosid),1/29/1926,1926,
16874,Tu Es Noch Amuhl (Do It Again),3/17/1926,1926,
16875,Koilen Mit Ice (Coal And Ice) ,3/17/1926,1926,
16876,"In Odess, from ''Volodka In Odess'' ",05/11/1926,1926,
16877,Die Amerikaner Sukas (The American Tents)-Pt. 1,07/12/1926,1926,"with Louis Gilrod, Clara Gold, Bessie Mogulesko"
16878,Die Amerikaner Sukas (The American Tents)-Pt. 2,07/12/1926,1926,"with Louis Gilrod, Clara Gold, Bessie Mogulesko"
16879,Levine (With His Flying Machine) ,06/14/1927,1927,
16880,"Levine Der Grosser Mann (Levine, The Great Man)",06/14/1927,1927,
16881,Avrum Und Hzchok ,1917,1917,
16882,Avrum Und Sure ,1917,1917,
16883,Zimblen,11/1904,1904,
16884,Brechen Die Beiner ,11/1904,1904,
16885,Zimblen,01/1905,1905,"""with ten (possibly M. Suchow)"""
16886,Zimblen,01/1905,1905,"""with ten (possibly M. Suchow)"""
16887,Brechin Die Baner ,01/1905,1905,
16888,Brechin Die Baner ,01/1905,1905,
16889,Wen Men Ruft Dich Zurick ,06/1921,1921,
16890,Nuch Fiftzen Yohr ,06/1921,1921,
16891,Der Sof Finim Gulis ,10/1921,1921,
16892,Treib Nit Di Ferdlach Zu Shtark (Don't Drive Your Horses Too Hard),04/1924,1924,
16893,Moishe Mach Es Noch A Mol (Moishe Do It Again),04/1924,1924,
16894,Kej Som Isiel Pod Hajicek,09/14/1916,1916,In Slovak
16895,Kej Som Isiel Pod Hajicek ,09/26/1916,1916,In Slovak
16896,Ked Som Trava Kosil ,10/2/1916,1916,In Slovak
16897,Tatenu Kim A Heim Tzurick,10/20/1916,1916,
16898,Milchomo Korbones (War Victims) ,10/20/1916,1916,
16899,"A Gruss Fun Der Heim, from ''Die Zerbrochene Fiedele""",02/13/1917,1917,
16900,Shenk Mir Mein Mame ,02/13/1917,1917,
16901,"Tebia Lubeet, Obniat E Plakat Nad Tobooy ",03/30/1917,1917,In Russian
16902,Iamchik Ne Gomi Loshadey ,03/30/1917,1917,In Russian
16903,Shlof Mein Kind (Sleep My Child) ,06/28/1917,1917,
16904,Shabes Abend (Sabbath Eve) ,06/28/1917,1917,
16905,"Kum Zu Mir In Chederil (Come, My Child) ",10/25/1917,1917,
16906,Yom Kippur Zu Minche (The Day Of Atonement),10/25/1917,1917,
16907,Dem Milners Trehren (The Miller's Tears) ,10/25/1917,1917,
16908,A Brivele ,10/25/1917,1917,
16909,Shpaziren,12/13/1917,1917,
16910,Samd Und Shtern (Sand And Stars) ,12/13/1917,1917,
16911,Domovini,04/11/1918,1918,in Slovene
16912,Moj Dom (My Home) ,04/11/1918,1918,in Slovene
16913,Mai Ko Mashma Lon ,04/19/1918,1918,
16914,Oif'n Pripetshok ,04/25/1918,1918,
16915,Moj Dom (My Home),05/31/1918,1918,in Slovene
16916,A Kind Un A Heim ,05/26/1919,1919,
16917,Die Mutters Gebet-Hymn ,05/26/1919,1919,
16918,Mai-Ko-Mashma-Lon (A Monologue Fin A Jeshiwoh Bucher) ,05/26/1919,1919,
16919,A Mame's Laiden (A Mother's Sorrow) ,09/29/1920,1920,
16920,Die Alte Kashe (The Old Problem); Di M'sinke Oisgegeben (The Baby Married Off) ,09/29/1920,1920,
16921,Zindt On Di Havdole (A Chant For Sabbath Night) ,09/29/1920,1920,
16922,"A Mame's Trehren, from ''A Mother's Tears'' ",05/10/1922,1922,with William Robyn
16923,Geloibt In Dankt Is Gott,05/10/1922,1922,
16924,Yeh Ruzoin ,1911,1911,
16925,Av Hu Rachmim ,1911,1911,
16926,How Hurachmim (Oh God)-Pt. 1,05/08/1928,1928,
16927,How Hurachmim (Oh God)-Pt. 2,05/08/1928,1928,
16928,Roush Choudesh Banshin (New Moon Prayer) ,05/08/1928,1928,
16929,Amchabe As Anair (Lighting The Candles),05/08/1928,1928,
16930,Tateneu Kim A Heim Tzurick (Father Has Come Back Home),07/12/1916,1916,
16931,A Kind Un A Heim ,1/15/1919,1919,
16932,Sfiro,05/29/1922,1922,
16933,Machnise Rachmin (Have Mercy),11/16/1922,1922,
16934,Machnise Rachmin (Have Mercy),01/10/1923,1923,
16935,Daniel Ish Chamudes,01/10/1923,1923,
16936,The Pearl Fishers; Don Juan Serenade; Rachem,03/12/1924,1924,"In Italian and Russian, respectively"
16937,The Pearl Fishers: Dein Schtimme Klingt Vieder (I Hear Your Voice Again),04/28/1924,1924,
16938,"Blimelach Zwei (The Little Flowers), from ''Mendel In Japan''",04/28/1924,1924,
16939,"Blimelach Zwei (The Little Flowers), from ''Mendel In Japan''",05/07/1924,1924,
16940,"The Pearl Fishers: Dein Schtimme Klingt Vieder
 (I Hear Your Voice Again) 
",11/25/1924,1924,
16941,"La Juive: Der Eibershter Heiliger Gott (The Holy God On High) (Rachel, Quand Du Seigneur)",11/25/1924,1924,
16942,Notch (Night)-Romance ,12/24/1924,1924,In Russian
16943,Potschemu (Why),12/24/1924,1924,In Russian
16944,The Kaddisch (Of My Ancestry) ,03/13/1925,1925,
16945,Der Yidesher Wanderer ,03/13/1925,1925,
16946,The Kaddisch (Of My Ancestry) ,07/06/1925,1925,
16947,Der Yidesher Wanderer ,07/06/1925,1925,
16948,The Kaddisch (Of My Ancestry) ,08/24/1925,1925,
16949,Die Bezenke In Wagon; Klipklap ,9/9/1925,1925,
16950,Skazka O Zare' Achromeja ,11/13/1925,1925,In Russian
16951,Rafael: Love Song ,11/13/1925,1925,In Russian
16952,Ich Hab Lieb Zntun ,11/1921,1921,
16953,Die Mieme ,11/1921,1921,
16954,"Das Pekela, from ''The Pretty Miriam"" ",1900-01,1900,remade by FRANK SEIDEN.
16955,Der Boocher ,1900-01,1900,
16956,"Der Pusick, from ''The Jews In Morocco'' ",1900-01,1900,remade by FRANK SEIDEN.
16957,Kol Nidre ,1900-01,1900,
16958,Die Strassenfrau ,1900-01,1900,
16959,Chosmans Noschim ,1900-01,1900,
16960,Gott Sieht Und Schweigt ,1900-01,1900,
16961,A Biss'l Von Geben ,1900-01,1900,
16962,Die Lady Von Broadway ,1900-01,1900,
16963,Koenig Lear ,1900-01,1900,remade by FRANK SEIDEN.
16964,Bar Kochba: Der Pastuckel ,1900-01,1900,remade by FRANK SEIDEN.
16965,A Kind Un A Heim (The Orphan Child) ,07/1920,1920,
16966,"Es Geht Vie Geshmirt, from ''Margarita'' ",12/6/1926,1926,
16967,Agrus Fun Der Heim,02/1919,1919,
16968,Eli Eli Lomo Asavtoni ,02/1919,1919,
16969,Der Wanderer ,02/1919,1919,
16970,A Kind Ohn A Heim ,02/1919,1919,
16971,Eli Eli Lomo Asavtoni ,1920,1920,
16972,Oifn Pripetchik ,04/1921,1921,
16973,The Pearl Fishers: El Zise Shtimme ,08/1921,1921,
16974,Isrulik's Yerushe,09/1921,1921,
16975,Dus Sider'l ,09/1921,1921,
16976,Die Goldene Zeit ,09/1921,1921,
16977,Chazandel,09/1921,1921,
16978,"Eili, Eili, Lomo Asavtoni ",06/1907,1907,
16979,Bas Isroel ,06/1907,1907,
16980,Kevakorath Roie Edroi ,6/1907,1907,
16981,God's Punishment: Gute Nacht ,6/13/1910,1910,
16982,Ich Glauben Mein Gott Ober Men Darf Nischt ,6/13/1910,1910,
16983,Tembele: Havalea Gud Schabes ,6/13/1910,1910,
16984,Marseillaise,06/16/1919,1919,
16985,Der Aristokrat ,06/16/1919,1919,
16986,Gott's Vunder ,06/16/1919,1919,
16987,Marseillaise ,08/13/1919,1919,
16988,Der Aristokrat ,08/13/1919,1919,
16989,Gott's Vunder ,08/13/1919,1919,
16990,Gott's Vunder ,09/29/1919,1919,
16991,Jerusholaim,09/29/1919,1919,
16992,Der Aristokrat ,02/09/1920,1920,
16993,Der Ner Tomid (The Eternal Flame) ,02/09/1920,1920,
16994,Der Ebiger Wanderer (The Eternal Wanderer) ,02/09/1920,1920,
16995,Wohin ,02/09/1920,1920,
16996,Noch A Bisel,04/04/1913,1913,
16997,Colea In Grâdinitâ ,04/04/1913,1913,
16998,Yidelach Briderlach ,04/04/1913,1913,
16999,Fon Der Choope ,04/04/1913,1913,
17000,Nicht Gesorgt,04/04/1913,1913,
17001,Machatonim Zum Tisch ,04/04/1913,1913,
17002,Besarabia ,04/04/1913,1913,
17003,Serbia Bulgaria ,04/04/1913,1913,
17004,Patsch Tanz ,04/04/1913,1913,
17005,Ich Bank Nach Odessa ,04/04/1913,1913,
17006,Die Mame Is Gegangen In Mark ,04/04/1913,1913,
17007,Sârba Mamei Mele ,04/04/1913,1913,
17008,Sis Vi Zuke (Sweet As Sugar) ,12/2/1915,1915,
17009,Min Taere Mame (My Dear Mother),12/2/1915,1915,
17010,Tate Siser (Sweet Father),12/2/1915,1915,
17011,Ich Benk Aheim (I Am Lonesome For Home) ,12/2/1915,1915,
17012,Der Rebe Is Gegangen (The Rabbi Went To The Table),12/2/1915,1915,
17013,Die Zilberne Chasene (The Golden Wedding) ,12/2/1915,1915,
17014,Nit Ba Motin ,12/2/1915,1915,
17015,Dem Rebins Nign (The Rabbi 's Melody),12/2/1915,1915,
17016,"Fiselach, Fiselach (Feet, Feet)",12/2/1915,1915,
17017,Lebedeg (Life),12/2/1915,1915,
17018,Watch Me-Fox Trot ,09/26/1939,1939,
17019,Give Me A Little Kiss-Jumpka ,09/26/1939,1939,
17020,Rush Hour ,09/26/1939,1939,
17021,title untraced,09/26/1939,1939,
17022,Red Head-Fox Trot ,09/27/1939,1939,
17023,Let's Try A Jumpka ,09/27/1939,1939,
17024,Don't Tease Me-Fox Trot ,09/27/1939,1939,
17025,Be My Little Pal Tonight-Fox Trot ,09/27/1939,1939,
17026,Bobe Tanz (Grandma's Dance),10/3/1939,1939,
17027,Tanzt Yidelach (Everybody Dance) ,10/3/1939,1939,
17028,Chasene Tanz (Wedding Dance) ,10/6/1939,1939,
17029,Rebin's Chasene (The Rabbi 's Wedding) ,10/6/1939,1939,
17030,Freilichs (A Happy Dance) ,10/6/1939,1939,
17031,Lomer Frelach Zain (Let's Be Merry),10/6/1939,1939,
17032,So What-Jumpka ,10/26/1939,1939,
17033,Knock Kneed Katie-Jumpka ,10/26/1939,1939,
17034,Date At Eight-Fox Trot ,10/26/1939,1939,
17035,Jumpka Joe-Fox Trot ,10/26/1939,1939,
17036,See You Home Tonight-Jumpka ,10/27/1939,1939,
17037,Laughing Jumpka ,10/27/1939,1939,
17038,"Come On, Let's Go ",10/27/1939,1939,
17039,We Should Worry ,10/27/1939,1939,
17040,Ziguener Chasene (Gypsy Wedding)-Unga ,02/15/1940,1940,
17041,Bardichiver Nigun (Bardichiv Melody) ,02/15/1940,1940,
17042,Chusen Kale Tanz (Bridegroom Dance),02/15/1940,1940,
17043,Mazel Tov (Congratulations),02/15/1940,1940,
17044,Mitsve Tenzel (Lively Dance) ,02/15/1940,1940,
17045,Sol Sein Gelebt ,02/15/1940,1940,
17046,Die Goldene Chasene (Golden Wedding),02/15/1940,1940,
17047,Broiges Tanz (Angry Dance) ,02/15/1940,1940,
17048,Odessa Mama ,06/20/1940,1940,"""The Victor files credit [of this] to the Bagelman Sisters with Seymour Rechtzeit."""
17049,Der Freilicher Klesmer,06/20/1940,1940,"""The Victor files credit [of this] to the Bagelman Sisters with Seymour Rechtzeit."""
17050,Das Yidische Herz ,1909,1909,
17051,Mr. Gallagher And Mr. Shean-Pt. 1,03/1923,1923,
17052,Mr. Gallagher And Mr. Shean-Pt. 2,03/1923,1923,
17053,"Palestina Is Mein Fatherland, fun ''Palestiner Liebe'' ",09/1925,1925,
17054,"A Mame Darf Men Heren, fun ''A Heim Far A Mame''",09/1925,1925,
17055,"Zol Es Gehn Vi Es Geht, fun ''Hertzer Tzu Ferkoifen'' ",12/1925,1925,
17056,"Mir Fehlt A Weib, fun ''Hertzer Tzu Ferkoifen'' ",12/1925,1925,
17057,Fidele (Violin) ,1/30/1930,1930,
17058,Pinke Mit Der Katerinka ,1/30/1930,1930,
17059,Shpeilt A Shtikele (Play A Little Piece) (Der Varshever Landsman),1/30/1930,1930,
17060,2 Shalach Munes Trugen (Sending Of Gifts) ,1/30/1930,1930,
17061,Dus Is A Kinz ,Early 1916,1916,
17062,As Men Hot Kein Saichel ,Early 1916,1916,
17063,Shichelach,Early 1916,1916,
17064,Die Zwei Brider,Early 1916,1916,
17065,Zwei Isoimim (Two Orphans),07/12/1916,1916,
17066,Yiddisher Dichter (Yiddisher Director),07/12/1916,1916,
17067,Mein Wabel Mirke ,Late 1916,1916,
17068,Das Yussemil ,Late 1916,1916,
17069,Shenk Mir Mein Mame ,03/1917,1917,
17070,Hoinig Shabes ,03/1917,1917,
17071,"A Yid Bistu, Geh Weiter Geh ",04/1917,1917,
17072,Ich Dank Dir Gott,06/1917,1917,
17073,"Leib, Leib, A Guten Tug ",06/1917,1917,
17074,Un A Weib ,06/1917,1917,
17075,Bour Koroh Wajachperehu ,09/1917,1917,
17076,Moishe Kapoir ,09/1917,1917,
17077,Tfiloh L'Milchomeh ,11/1917,1917,
17078,"A Yid Bistu, Geh' Weiter Geh ",1917,1917,
17079,Vie Senen Meine Kinder ,1917,1917,
17080,Schenkt Mir Mein Mame ,1917,1917,
17081,Shichelach,1917,1917,
17082,Shik Mir A Brivele ,05/09/1918,1918,
17083,Shabis,05/09/1918,1918,
17084,Tata Und Mama (Zurik Von Kiever) ,06/06/1918,1918,
17085,Dus Oig (The Eye) ,06/28/1918,1918,
17086,Shma Yisroel (To My Father Of Israel),10/1919,1919,
17087,In Hundert Iahr Arim (One Hundred Years From Today),10/1919,1919,
17088,Die Stief Mutter (The Step Mother) ,11/24/1919,1919,
17089,"A Heim! A Heim! (To Our Land, To Our Home)",11/24/1919,1919,
17090,Die Vaber (The Women),11/24/1919,1919,
17091,Kinder Kimt Aheim ,1919-20,1919,
17092,A Giter Yohr Auf Alle Yiddeloch,1919-20,1919,
17093,In 100 Yohr Erum,1919-20,1919,
17094,Leb A Giten Tug ,1919-20,1919,
17095,Brandliebe,1919-20,1919,
17096,Boir Koroh ,1919-20,1919,
17097,Shnelle Hilfe ,10/1920,1920,
17098,A Mames Gebet ,10/1920,1920,
17099,Die Velt Vet Nit Untergehn ,10/1920,1920,
17100,Dem Rebbin's Havdoleh ,10/1920,1920,
17101,"Bet's Ihm, Vet Er Ach Geben ",10/1920,1920,
17102,Der Dalles ,10/1920,1920,
17103,A Git Yuhr Zu Alle Leite (A Happy New Year),10/29/1920,1920,
17104,Sheechilach,10/29/1920,1920,
17105,Der Dalles ,10/29/1920,1920,
17106,Schichelech,10/1920,1920,
17107,Mein Weibele Mirke ,10/1920,1920,
17108,Vehr Vet Nuch Mir Kaddish Sugen? (Who Will Mourn My Loss?),11/8/1920,1920,
17109,A Yiddisher Kupp ,11/8/1920,1920,
17110,Tate Mame Zindigt Nisht ,11/8/1920,1920,
17111,A Brief Fun 1920 (Shnel Hilfe),11/1920,1920,
17112,Heivil Havolim ,12/1920,1920,
17113,Shabes Koidesh ,12/1920,1920,
17114,"No Sir, Es Is Nit For Mir ",12/1920,1920,
17115,"Meidelach, Weibelach!",05/13/1921,1921,
17116,Oi Di Meidelach!,05/13/1921,1921,
17117,Latest Improvements,06/10/1921,1921,
17118,Fin Aufgang Gait Is Shwerlich ,06/10/1921,1921,
17119,Die In America Geites Of Steam,06/1921,1921,
17120,Zures Fun Mein Weiber ,06/1921,1921,
17121,"Kaddish, fun ''Yeshiva Bocher'' ",06/1921,1921,
17122,"Die Widdy, fun ''Gabriel'' ",06/1921,1921,
17123,Das Herz Fun A Mamen ,08/1921,1921,
17124,Das Reidele Dreit Sich ,08/1921,1921,
17125,Die Neie Zeit ,01/1922,1922,
17126,Die Griene Kozina (The Greenhorn Cousin),02/08/1922,1922,
17127,Wie Zwei Bin Ich A Dritter (I'm Always The Third Party),02/08/1922,1922,
17128,Alein Of Der Welt ,02/1922,1922,
17129,Mein Weib Shleptzich Mich ,02/1922,1922,
17130,Der Jugend Fraind (Youthful Days),03/07/1922,1922,
17131,"Sure Rifke Ruchel Leye (Sarah, Rebecca, Rachel And Leah)",03/21/1922,1922,
17132,Die Yiddishe Fohn ,03/1922,1922,
17133,Shikt Pekelech Kein Europe ,04/1922,1922,
17134,Tzigan's Liedele (Little Song Of Zion),06/14/1922,1922,
17135,Gamzele Toive (Thanks To God),06/14/1922,1922,
17136,Die Liebe (The Love),10/19/1922,1922,
17137,"Die Grine Lena (The Greenhorn, Lena)",10/19/1922,1922,
17138,Wie Azoy Laibt A Keinik (How Does A King Live?),10/26/1922,1922,
17139,Der Galitzianer Batchen (The Galician ''Batchen''),10/26/1922,1922,
17140,Die Liebe (The Love),11/3/1922,1922,
17141,"Die Grine Lena (The Greenhorn, Lena)",11/3/1922,1922,
17142,Palestine Lied ,12/16/1922,1922,
17143,Die Chupe Nacht ,1922-23,1922,
17144,Palestine Liedele ,1922-23,1922,
17145,El Shiday ,1922-23,1922,
17146,Ich Bin Und Bleib A Yid ,1922-23,1922,
17147,Wos Moische Ken ,1/8/1923,1922,
17148,Die Freyliche Chasine Nacht ,2/19/1923,1922,
17149,Mamenue Lubenue ,2/19/1923,1923,
17150,Palestina Liedele ,2/1923,1923,
17151,America,2/1923,1923,
17152,Shmendriks Kalle (Shmendrik's Bride),04/25/1923,1923,
17153,Mein Mammes Lidele ,04/25/1923,1923,
17154,A Mamme Weint ,09/1925,1925,
17155,A Mama Weint (A Mother Cries),1/22/1926,1926,
17156,Ich Benck Nuch Mein Yugend (I Long For My Youth),1/22/1926,1926,
17157,Staegers Unshuld ,2/16/1926,1926,
17158,Zion March ,2/16/1926,1926,
17159,Men Lost Nit Tzi Zum Pusik (Just Missed It),04/14/1926,1926,
17160,"Wus Gewen Is Gewen, Is Nitb (Let ByGones Be ByGones)",04/14/1926,1926,
17161,Durch Shlechte Chaveirim Tzum Electric Chair ,04/1926,1926,
17162,Ich Beink Nuch Dir Mein Yugend ,04/1926,1926,
17163,Ich Fur A Heim (I Am Going Home),06/07/1926,1926,
17164,"Hitz, Hitz, Hitz (Hai Tideldam Tideldideldam) (Hot, Hot, Hot)",06/07/1926,1926,
17165,Zise Kinder Yuren (Sweet Childhood Years),10/13/1926,1926,
17166,Es Zol Zein A Chasene (Let There Be A Wedding),10/13/1926,1926,
17167,"Leb! Leb! (Live, Live)",12/6/1926,1926,
17168,"Nor Gelebt, Nor Gelacht (Just Live And Laugh)",12/6/1926,1926,
17169,"Leb! Leb! (Live, Live)",1/20/1927,1927,
17170,"Nor Gelebt, Nor Gelacht (Just Live And Laugh)",1/20/1927,1927,
17171,Charles Lindbergh ,6/13/1927,1927,
17172,Charles Levine ,6/13/1927,1927,
17173,Lindbergh,6/14/1927,1927,
17174,Levine,6/14/1927,1927,
17175,Rasoitoje Serdze ,02/02/1912,1912,In Russian 
17176,Asra ,02/02/1912,1912,In Russian
17177,Lubit Nie Lubit ,02/02/1912,1912,In Russian
17178,Diwnije Otshi ,02/02/1912,1912,In Russian
17179,Moskwa,02/02/1912,1912,In Russian
17180,Satshem,02/02/1912,1912,In Russian
17181,Mensh O Mensh ,04/01/1915,1915,
17182,Eishes Chail ,04/01/1915,1915,
17183,Tanzt Brider Tanzt ,04/01/1915,1915,
17184,[test recording],09/28/1917,1917,
17185,Shluf Lied (Lullaby Song),12/4/1922,1922,
17186,"Liebe Gesang (Love Theme), from ''Klige Frauen'' (Wise Women)",12/4/1922,1922,with William Robyn
17187,"Liebe Gesang {Love Song}, from ''Klige Frauen'' (Wise Women)",12/11/1922,1922,
17188,Shluf Lied (Lullaby Song),02/18/1923,1923,
17189,"Mame's Liedelach (Mother's Lullaby), from ''The Golden Bride''",02/18/1923,1923,
17190,"Mein Goldele, from ''The Golden Bride'' ",02/18/1923,1923,
17191,"Meine Goldele, from ''The Golden Bride'' ",04/18/1923,1923,
17192,Geh Ich Mir Shpaziern ,11/7/1923,1923,
17193,Die Feierdige Liebe (Burning Love) ,1/30/1924,1924,
17194,"Zise Liebe (Sweet Love), from ''Zise Liebe'' ",2/6/1924,1924,
17195,A Besel Liebe In A Bisel Gluck ,05/07/1924,1924,
17196,Blimelach Zwei,05/07/1924,1924,with Dmitry Dobkin
17197,Dem Milners Trehren ,04/30/1915,1915,
17198,Dem Milners Trehren ,07/29/1915,1915,
17199,The Legioneren In Palestine ,07/1919,1919,
17200,Yiddish Chosid'l ,07/1919,1919,
17201,In Jerusholeim ,07/1919,1919,
17202,Dem Rebin's Nigun ,07/1919,1919,
17203,Freitog Noch'n Zimes ,07/1919,1919,
17204,Der Kaleh's Cholen ,07/1919,1919,
17205,"Dem Rebin's Nigun, Oj Tate ",11/1919,1919,
17206,A Frehlich's Noch Der Chupeh ,11/1919,1919,
17207,Yiddishe Blues ,12/1919,1919,
17208,"Aheim, Kinderlach Aheim ",12/1919,1919,
17209,Yiddelach Shimmy ,12/1919,1919,
17210,Der Fbrwards Marsch ,12/1919,1919,
17211,Der Nayer Beis Hamikdbsh ,12/1919,1919,
17212,Girls From Danzig ,Late 1919,1919,
17213,Polish Twins ,Late 1919,1919,
17214,Der Chosid Tanzt-Pt. 2 ,01/1920,1920,
17215,Der Chbsid Tanzt-Pt. 1 ,01/1920,1920,
17216,Die Ferblonzete Neshome (The Soul Gone Astray),06/1921,1921,
17217,Feryoment,06/1921,1921,
17218,Zum Tish (At The Table),06/1921,1921,
17219,Gelbibt Is Gott ,06/1921,1921,
17220,Lustige Chsidim,1904,1904,
17221,Schmendricks Besetzens ,1904,1904,
17222,Achashweires: Weibso ,1904,1904,
17223,Schamel Israel: Meine Tate Hot Gemacht ,1904,1904,
17224,HaGode Shall Peisach ,1904,1904,
17225,Shulamith: Ot Der Brunen Ot Der ,1905,1905,
17226,Grinem Bochur: Shisu Weisimchu ,1905,1905,
17227,Shoimer Jishroel: March ,1905,1905,
17228,Gawriel: Boruch Habo ,1905,1905,
17229,Die Kiesheff Macherin: Heise Balkelach ,1905,1905,
17230,Shulamis: Die Pastucher ,1905,1905,
17231,Die Booes Hochzett March ,1905,1905,
17232,Jeshive Bochur: Selection ,1905,1905,
17233,Blimele: Choson Kale MaSol Tov,1905,1905,
17234,Die Kiesheff Macherin: Hotzmach Is A Blinder ,1905,1905,
17235,Die Judin In Rumenien: Selections ,1905,1905,
17236,Atenzil Far Der Booen ,1919,1919,
17237,Hopet Machetonym ,1919,1919,
17238,A Wiwat Far Chosen Kale ,1919,1919,
17239,Mazel Tov Far Der Mechiteniste Yente ,1919,1919,
17240,In A Galitzianer Shvitz-Bod ,01/1929,1929,
17241,Beim Dentist ,01/1929,1929,
17242,Der Galitzianer Badchen ,02/1929,1929,
17243,Dem Rebbin's Vunder ,02/1929,1929,
17244,Der Galitzianer Badchen ,03/1929,1929,
17245,Dem Rebbin's Vunder ,03/1929,1929,
